log_id,user_id,session_id,timestamp,action_type,stage,region,quest_id,skill_used,experience_gained,level
97fbb7b2-bdbb-4c9d-8d42-d7741b49ca41,8b06c95c-00b1-4011-ba57-4bcf77c8e603,d31d7c0f-2683-4354-b361-b27742a3d83a,2025-07-15T14:18:04.336160,jump,stage_04,desert,quest_100,skill_010,53,27
8d6598e5-ab96-49cc-acae-ba58238af080,37c87d37-2814-4f4a-bc2e-ed2459565d05,20a6c2f2-5025-4ffb-a699-ace3b9b93f9a,2025-07-20T06:35:40.336160,attack,stage_02,forest,quest_035,skill_010,59,18
dac804f7-6ca4-472c-9262-f7e646febb45,b785fa1f-7aca-4ea4-ae44-120e62747a7c,b31baa07-450c-4c2d-880c-ef06a281fc64,2025-07-26T23:17:59.336160,jump,stage_05,forest,quest_098,skill_005,94,26
a7e30ca1-c552-456c-b0f3-31e265c54654,81da2260-0c21-4e41-b70b-6531d039f0c4,75212c34-cda0-48cd-9589-4b538f182faa,2025-07-21T00:10:00.336160,attack,stage_08,forest,quest_093,skill_033,92,46
859a5b99-e922-4472-9f12-96c702b38ffc,3721170e-fc78-496e-8d65-3b2b84b274fb,c4996293-489f-49da-bf90-1f41503b3b09,2025-07-29T21:11:57.336160,attack,stage_02,forest,quest_041,skill_024,97,19
5dc63c72-0c17-4127-8a13-3124e8735a4f,81ad0ba5-7629-4a2d-a5d4-8f29ace9c0ad,2451ec4a-3ead-4c36-93db-43bf41454d40,2025-07-29T16:28:09.336160,attack,stage_05,dungeon,quest_017,skill_024,46,29
055716c5-f550-425c-a1b6-a5a124637a88,3bd333a6-acd0-43c3-ba2b-5ff913f87806,677605d9-fb11-46d4-b17b-51e258f8f907,2025-07-17T16:46:41.336160,special_attack,stage_06,mountain,quest_015,skill_001,71,36
3fd026ab-7de6-4ed7-ac33-c2d61f5c2e4a,b609e8b0-ac4a-4ea3-9562-4cd8fc7dda72,b734db18-f9bd-4bd0-930e-aa8b3fc4afd6,2025-07-16T09:54:54.336160,attack,stage_03,desert,quest_050,skill_036,49,18
22926159-4bd9-4b11-8f2f-745bf6129caf,b0dec550-0d41-4d7c-8a20-ba7ff921f843,e7894152-2581-4cb0-a2af-33d3564c37ff,2025-07-18T13:57:45.336160,attack,stage_05,desert,quest_083,skill_006,39,32
d69d4d19-4a4d-4d45-ab71-f5836f621b1d,aa45f899-3c12-4718-a77a-28ef898f7690,3343c983-f57b-4283-a21c-41db4a899b70,2025-08-06T03:16:17.336160,jump,stage_03,dungeon,quest_088,skill_011,71,16
857bb0e0-fb3d-4c4e-8d85-9fe39be9232d,5f38d845-7686-4147-8c0d-c0d9783b8da6,975ed55d-3e5a-4ecc-afea-380368e0f688,2025-07-10T09:07:36.336160,attack,stage_02,dungeon,quest_042,skill_013,43,14
0eedc0fc-72ab-4e90-bebc-7db486fed71a,a33a8912-82d4-4e33-ac15-98d1d1e3c67e,0ec8b333-dd48-40d2-bbf5-1b1782386102,2025-07-09T18:57:46.336160,attack,stage_06,castle,quest_004,skill_017,69,37
e215909a-a18f-4305-875c-13b056028171,ace09e35-c5d2-4995-8c06-f4f335ee9024,feb1ea3b-42f1-4582-9454-8b75af65e993,2025-07-18T01:37:44.336160,defend,stage_10,mountain,quest_059,skill_010,81,50
58993417-934b-4093-ae59-6fb15d04e7c6,b785fa1f-7aca-4ea4-ae44-120e62747a7c,bd051278-c19b-4d61-a0b8-2fa19dda4457,2025-07-19T06:15:26.336160,jump,stage_02,city,quest_075,skill_026,73,20
ece883d0-1d3a-4de7-ae91-cdc1ce31d3c6,68f14c26-9304-4590-abd3-77d0cfa6627a,298ceda7-8e42-4423-a222-d47ccd190a2b,2025-08-04T00:48:26.336160,defend,stage_08,dungeon,quest_073,skill_033,46,50
49bfe7ed-ab1e-45d4-8d6d-fea5e3496ba6,9937f3cd-0b0d-4348-9fd6-569b268d0341,0ea3b56a-abfc-4a98-9639-f1630d7cf50c,2025-07-11T06:36:02.336160,move,stage_04,city,quest_061,skill_023,93,26
c16648ae-d5a2-47c9-8734-df43692b51bf,1b759cac-74fd-48d1-b00e-41b50f746f3c,053178c6-11ec-414d-82f9-26d3f48019cf,2025-08-09T08:08:20.336160,move,stage_02,castle,quest_058,skill_005,47,17
4051747e-4055-4a14-b245-12cb8203b247,4f6ca8c4-ea4c-42f4-8449-cbc44dad037d,8fb75ca6-0420-4975-950f-99da34e89261,2025-07-11T04:27:44.336160,move,stage_05,dungeon,quest_070,skill_002,50,26
74dffb5c-baeb-48e4-a011-d4ae2740a48f,b1777775-d10c-4d84-939a-194b7579427f,8bae1d54-0ec9-4f25-81bd-0004c8f01d28,2025-07-10T16:12:34.336160,move,stage_05,mountain,quest_052,skill_011,22,34
f873bd67-2e2a-4a59-8a7c-662b2f52762b,2da0c62a-48e4-4d4d-aece-6db3b7e97554,86760bfe-6513-4604-8a03-cb051577d75a,2025-07-17T10:25:31.336160,jump,stage_03,dungeon,quest_045,skill_032,57,24
16accd9b-eedc-421d-9ec1-90dd3758c51f,596daf45-78a8-4fe3-b9f0-53ed6109fc42,dc77aba3-1c0c-43ed-b78f-50a535852e21,2025-07-27T23:24:33.336160,special_attack,stage_06,desert,quest_055,skill_039,94,31
c92ac039-d03c-4099-a541-5bbb431edf08,88a91641-8631-4e85-afcc-3319c39cce22,71f0f244-b80b-45e2-8857-f56becf78c17,2025-07-14T03:53:47.336160,attack,stage_04,castle,quest_056,skill_008,68,24
a781845e-9d15-4193-8dff-4d405d86b8bd,dd786806-3acb-417a-8a0b-0b10bab4bfe5,738b1e7b-640c-4c91-a832-086b84cab9b5,2025-07-24T11:34:15.336160,collect,stage_04,mountain,quest_070,skill_046,37,30
89503af0-c595-458f-8110-1dc113334c60,28813f2b-d8d0-4457-af15-8f038873b0f5,8f164bf9-b75c-4d7d-ace5-0e6af7eb621f,2025-07-26T20:32:15.336160,jump,stage_01,desert,quest_020,skill_021,19,10
805fe8c2-5505-467c-af5d-76e0e9c7b449,aa974095-70cd-47f2-a75f-125188da0609,f3980344-ed86-45c1-a3d6-3f2c648c3e32,2025-08-01T22:21:17.336160,move,stage_03,city,quest_086,skill_004,69,22
100fe80b-a080-41bf-9922-ba58c260705c,01206423-9e42-41b7-90a7-f13bc9abf40f,c1bd0ee4-4f53-4787-8cfa-b6e58d507f1d,2025-07-21T15:40:00.336160,move,stage_06,desert,quest_090,skill_031,82,32
29d1a721-606c-49e2-be6a-fb7eb7fc2d46,08222cf5-c216-470c-aef5-682d93f2ac10,23ecc0c4-2e9d-4d40-8efc-76c3cf3adbf9,2025-07-26T10:57:06.336160,collect,stage_05,dungeon,quest_079,skill_032,14,33
ecf0f7ed-f624-41ea-a184-cab905376ea2,b9e93a9e-73d8-4d84-88d6-8423a0c80f36,d4592907-d8bd-490b-930d-b6049d11e1a5,2025-07-31T00:33:19.336160,collect,stage_03,dungeon,quest_023,skill_008,40,21
abb00dd3-184c-4a87-a769-f916a97c7396,e8730f57-ae6f-41ea-9ce1-d890288c4247,4efb7fd8-eb24-4004-8196-f303ed56e864,2025-07-27T21:49:36.336160,jump,stage_03,castle,quest_046,skill_037,100,25
14ffcacd-b0fb-4f4f-9f5c-c86b2c0f1bb6,b6962eb0-b096-4169-899e-578497856bdf,d947e987-0057-4986-bf13-90793a8fc402,2025-07-28T11:32:09.336160,attack,stage_02,dungeon,quest_040,skill_037,63,12
0a255ccf-f658-4fdb-8f7f-c7da6e458422,e93fa091-688c-4a7f-8dfa-3e5d9ff4ed0c,8e50718f-02cd-4758-8209-b02bfd44729f,2025-07-16T17:38:22.336160,defend,stage_07,mountain,quest_044,skill_043,87,38
2bd2db12-5dba-4419-9fea-89edc4b03963,5a2b0e4d-19eb-48cb-ba61-2f027ac940f4,75aa5751-4ef8-4191-b9af-e01f9c9d775e,2025-07-21T07:33:34.336160,collect,stage_01,city,quest_026,skill_042,100,8
4c30db8c-f420-433e-936c-3f1f8da7c4b0,e0914869-a3c2-4a99-8d51-09c4cbca9a59,9bb9ba46-19b9-44a3-8662-86106a9e38dd,2025-07-24T16:52:48.336160,move,stage_05,forest,quest_055,skill_009,51,35
8a313a90-b20b-432c-b1b5-e099509c3b9a,48e60b15-307b-4ed8-895e-3e70b9bb902f,3414eb9c-5b1b-4a19-a955-ebca51ad4f27,2025-07-14T11:25:55.336160,attack,stage_05,castle,quest_098,skill_037,23,29
4845b683-c2f8-4e2c-b136-8bcad69f4d6e,0eec01d6-14eb-4c24-a6e5-8651c0614cf3,96002a7a-de67-4448-a2db-34a0e138443c,2025-07-27T19:33:15.336160,attack,stage_01,desert,quest_083,skill_013,28,9
5838906a-3602-4b7a-9492-da89a651df3f,ec39693a-ab52-4f1e-ac3d-52fd5a9df017,ace164e7-d21b-4f0e-a247-aefaf2773e76,2025-08-03T14:21:11.336160,special_attack,stage_06,castle,quest_050,skill_043,23,31
966ac551-adf4-4c2a-943f-65a5ea30222c,15dac78a-c527-4386-b6ee-eb42c4499545,80501a2a-f7ed-4516-8a0e-d7660a292ed8,2025-07-13T05:41:04.336160,collect,stage_03,mountain,quest_028,skill_040,89,18
896275ec-95c8-44d6-aca8-6b93bb3db8cb,3af38856-1d52-41cc-b68d-d83d21a16312,acf1dbfc-28db-46d8-bac0-a3542ff97937,2025-07-29T08:08:07.336160,move,stage_07,forest,quest_035,skill_049,94,44
fd62e799-2355-4243-8cd2-0d5a0a272d6d,111444cd-97f3-4c36-b0c9-6c267a2291c6,93bcdba7-856c-4a8d-ad8f-8f06b4effda9,2025-07-21T10:43:37.336160,attack,stage_03,dungeon,quest_088,skill_021,68,24
5694086f-5a8d-40df-8b99-7cc3f8908b9d,b3ef67c6-4860-4ef4-8afb-d0456940b86c,b2f25fdd-c083-4e0f-b61b-9f3c333e38a5,2025-07-16T03:36:53.336160,collect,stage_04,mountain,quest_001,skill_030,23,29
0ed4fd3c-67d5-4596-a4e4-0b46f96bfa54,8078b460-3250-4f43-b764-c50ec1b1b6a6,ac74d765-76af-41d1-aba8-8d5e72f2d90c,2025-08-04T01:54:55.336160,attack,stage_06,mountain,quest_044,skill_042,15,39
288404fb-ec54-49a4-a500-e557a19a9476,8229c32f-19f5-4d9c-8aac-0ef036be0b93,e17e032a-597c-4ad5-869b-1f1be758afd0,2025-07-09T19:35:35.336160,attack,stage_02,mountain,quest_035,skill_038,69,13
f073935a-9a02-4f0e-b12c-067e2cbc50b4,c896f2a9-bfdf-447b-90f4-1c4164fdc9f9,7e4d9828-e44b-4adb-87c6-e01dedae8334,2025-07-17T20:58:45.336160,defend,stage_06,mountain,quest_056,skill_029,96,31
c4726c14-e20a-43ca-b202-26494a185f25,c454ebf8-38b0-4585-a023-8a7b38a26799,a8e4437a-6fd3-4b61-ad07-ea342eb9e057,2025-07-25T14:05:19.336160,jump,stage_01,forest,quest_062,skill_003,78,10
857f6fcd-d0ad-4992-97cb-46ca3d429f46,6e9d363a-a50b-48c6-9a95-d7ff2bb939d2,0b9120db-3d5c-4684-8a60-106c5cc7fb1c,2025-07-23T03:02:49.336160,collect,stage_04,mountain,quest_051,skill_032,56,29
f9d4d8e8-f04f-4960-8b0e-1b4b6fe1743f,1addfc3d-c033-4f32-9baa-681935a0d04c,ba5a0a96-382b-47ba-a6c7-2a11cb79baff,2025-07-27T07:13:21.336160,ultimate,stage_10,desert,quest_088,skill_002,18,50
5eff727a-31e5-467a-87d3-289c040054e2,3a060da7-87cb-4928-882f-2e777c4ba9d5,b55259e7-7510-4e4f-bc01-71bb3804ba9b,2025-08-07T08:11:04.336160,ultimate,stage_10,forest,quest_060,skill_044,53,50
875dfceb-ad36-4cb5-b414-416efaa4ab0b,5d8fb101-76de-4943-a8e8-dd6199825f28,fcbf825d-268f-46e4-921c-a8c5fe7cfbc4,2025-07-14T00:56:17.336160,attack,stage_01,desert,quest_037,skill_008,12,8
e0319a7a-f9cb-4d46-888e-4a0dd78dedf5,6f931ad1-b892-49bd-9c4c-a8c093680455,3465cf55-3597-48d3-9223-3da139f0a67c,2025-07-13T13:34:30.336160,collect,stage_05,forest,quest_049,skill_015,47,35
365f29cc-fad2-4cf0-836d-5d8d1a122d25,3c36fa10-4b66-48b6-a205-eed30f2f2dee,25ac8f52-cf1a-4231-8d28-b073c173f093,2025-08-04T02:37:54.336160,defend,stage_10,forest,quest_078,skill_003,27,50
dd6c16f9-d99b-4840-a86b-030d89e166fa,8e6a5664-8f04-414a-b717-c0ea17db417f,71e10fef-d7bd-4c35-8630-f8ddfe9a10ab,2025-07-14T02:20:18.336160,move,stage_02,desert,quest_038,skill_018,20,14
717d145f-3fec-4b68-b2ba-4d160711436c,05745d1a-ed27-4690-89fd-31522dafa2ca,2d26983d-c7e7-4cf7-86c2-750183c3f361,2025-07-30T20:08:18.336160,jump,stage_02,desert,quest_056,skill_034,93,18
043af670-092a-4847-a195-ca522c2f8603,8e1318b5-4878-41fb-8366-13640ffd7fdf,bc0d522e-73a8-4d7f-8b44-58cf3d578ec9,2025-08-04T08:06:28.336160,move,stage_03,castle,quest_064,skill_046,81,19
1b1938b8-e5d1-4451-8150-aa6e5de567cb,af1b08a1-3e19-495b-bd9b-d8c0fc7c1159,e6f8b307-f836-4b9b-809b-2951f8f9be6a,2025-08-01T05:58:29.336160,attack,stage_03,mountain,quest_053,skill_008,22,22
e9dd5ec6-1370-4b78-9107-e86ca0b11913,52a67512-3436-4212-b574-110be69aae38,5dbc0073-b55c-468e-9710-cfc35d56ef53,2025-07-19T07:04:38.336160,move,stage_06,city,quest_029,skill_015,92,39
37341e25-7c4b-43e1-82f0-4961c0c54439,0ff9b6f9-28fa-4af9-b979-243a08fdb12a,1be02a0c-8d28-4362-97ea-a1568ef5b10b,2025-08-08T06:06:53.336160,move,stage_06,dungeon,quest_099,skill_016,74,38
a0317417-1ebc-4167-946e-4afcd282fbf3,4d584c02-6559-4f59-8832-c4364f94c8bf,69018152-aa4c-4307-a278-32ecece57898,2025-07-24T19:07:24.336160,attack,stage_04,city,quest_066,skill_031,62,24
ccfeac75-db6f-45e3-90ee-786c2f7b03d4,909160cc-ba9e-423c-a8bf-755ece2310a3,6c7513c9-a32a-4063-b43a-c5cdc62a22dd,2025-07-22T23:23:53.336160,move,stage_04,city,quest_005,skill_048,34,27
28931912-f0d6-43ad-ba56-91c10d393dd1,c8b355c8-5352-4f7e-8005-acf3b22d429f,2d0d492f-30f6-48b3-9dcb-a3fdbcc387ea,2025-08-06T08:09:02.336160,attack,stage_01,dungeon,quest_054,skill_001,97,10
d225777e-1e9a-4b35-a87b-c0087fe87557,a57cb6e8-4489-43be-b364-2d381ff8d2d5,60e3317f-c7ff-466d-b93c-646d86a1d1c2,2025-07-24T02:50:02.336160,attack,stage_04,city,quest_091,skill_023,33,29
51de3ce6-ec4e-4b0f-bc93-41ff1e815493,1c2dc5d6-005c-4379-ab8a-2997967400d7,9e2c5b19-da97-40f3-9316-dffe5cde8302,2025-07-10T07:32:05.336160,move,stage_05,dungeon,quest_045,skill_004,89,33
24ab4176-701b-4368-8b5e-66f1c261a50b,8e6a5664-8f04-414a-b717-c0ea17db417f,f1a5f963-4e43-4c15-b3c5-53f20efd821d,2025-07-21T07:59:56.336160,defend,stage_10,dungeon,quest_006,skill_037,81,50
acad9cf6-e11f-4dbc-bd5f-898f8b6a2af4,7250bf94-958b-4dd1-8e68-093e931f5bc2,69950d0f-53a8-4363-8b29-026b0535c76e,2025-07-16T16:40:00.336160,move,stage_04,dungeon,quest_098,skill_006,90,26
fb7a384d-9340-47c1-98ca-bcb50077e8e5,3c36fa10-4b66-48b6-a205-eed30f2f2dee,9f2763f0-e168-40cf-8bb4-12dea11ef81e,2025-07-14T20:05:24.336160,attack,stage_09,mountain,quest_046,skill_012,43,50
38449770-64c7-4d4a-b1e7-a018ac05c277,61f06c78-0514-48d7-838c-4b309214a6f6,97bf1643-c2d4-40bf-9366-7ecdae125fe6,2025-07-13T21:17:17.336160,special_attack,stage_07,mountain,quest_020,skill_006,11,44
b985d174-cbdb-439c-b793-4c609e8e15c8,0552084d-c335-41bd-aeb8-0759a8953bf1,1ee6ee7d-c1ee-482f-ac66-2393da9cfea9,2025-07-10T17:05:50.336160,move,stage_07,mountain,quest_028,skill_044,79,36
5037d5d8-30a7-4e72-b27b-730c9601699b,20a3156e-76ea-4f7c-9c69-425f386a7c8f,7de44b87-78db-44ee-abd1-6e7ba69e5b34,2025-07-12T17:59:52.336160,jump,stage_01,city,quest_015,skill_040,22,15
7d6fb5a5-fdd0-40b9-b076-17231b406cb5,0d51a5a6-e30f-4218-b298-98c5ec02aa50,ce3708e7-9a0a-431f-b937-e0aa8ce4a48c,2025-07-17T05:32:42.336160,move,stage_01,dungeon,quest_015,skill_009,59,14
c68e68a7-d0bb-482d-8430-d9d24c49ee9e,3cff7cdb-eff5-4836-b383-a91b5c0f421b,4a28b178-0fdf-4648-b284-7f007fec41ab,2025-07-13T13:06:57.336160,attack,stage_08,dungeon,quest_094,skill_044,51,44
6a225e94-7e26-4cc2-b7bb-c225753240c2,5f38d845-7686-4147-8c0d-c0d9783b8da6,975ed55d-3e5a-4ecc-afea-380368e0f688,2025-07-10T09:06:48.336160,move,stage_02,castle,quest_071,skill_028,54,19
0b06e6fb-5e08-44c4-9060-4435ad939074,c7074de2-3402-4de5-87df-b378d844db42,6ae48dbf-8b71-4c14-aa1b-06b88ad020ec,2025-07-27T11:17:34.336160,attack,stage_04,castle,quest_031,skill_027,71,27
07805d5d-2919-4aba-bb86-78327d3c3382,28813f2b-d8d0-4457-af15-8f038873b0f5,8f164bf9-b75c-4d7d-ace5-0e6af7eb621f,2025-07-26T20:26:14.336160,move,stage_05,dungeon,quest_039,skill_040,25,35
79657b42-9413-45e7-b541-eadbf823b5da,61f06c78-0514-48d7-838c-4b309214a6f6,bf3ba2f3-7273-4369-83c0-8174485f1cbd,2025-08-06T02:32:32.336160,defend,stage_10,castle,quest_067,skill_008,88,50
9fd43a8a-c85c-4b3c-a8e2-690eee1bc4e4,ae4047cf-eb79-438d-a042-4d930f58036d,6ade28a2-0184-4a48-b50a-62a3b2c6d29e,2025-07-11T01:04:23.336160,special_attack,stage_06,city,quest_066,skill_006,42,37
2480b053-9350-427d-8393-ec2f6d855e9d,fbfd5bd5-9236-4ba7-97e9-4f71267a58e0,928022d4-fbfb-453a-b7f3-ad1ab1f61a75,2025-07-30T15:53:00.336160,attack,stage_09,city,quest_046,skill_003,68,46
40a3d282-6f90-4c5b-bb14-bbe5f6903e4a,eb8a7121-1ec9-46ca-9a94-0204026193e5,bb0de8db-f7c4-4b7a-b1ea-cbc1970cc4f9,2025-07-27T05:35:15.336160,attack,stage_01,dungeon,quest_015,skill_038,73,11
0e5e8c6e-4c5e-4f8d-bc10-81aa8e48f419,44a5c41a-be1b-4ef3-bcbc-0e9d1b72494f,2d691973-dd9d-4074-8f82-667080709199,2025-07-30T07:58:01.336160,attack,stage_05,castle,quest_002,skill_017,62,31
042ea584-7922-40bd-b07c-98e873d2a97f,93045b23-9526-467c-9cb4-8fff9c64da74,b67d748d-032d-4bb2-801a-6ab6609517c7,2025-08-01T11:55:43.336160,special_attack,stage_09,desert,quest_074,skill_016,21,48
8bf6f6b2-9926-47b4-8495-3d063d52b879,48e60b15-307b-4ed8-895e-3e70b9bb902f,22d9f6ef-002d-4293-8585-46f98b73776d,2025-07-28T11:22:14.336160,jump,stage_03,castle,quest_004,skill_046,89,23
d494424a-1ccf-41b5-8f7f-ca607c5459ae,0cfde322-030c-4d96-ae6e-ae04da4df4f1,c7ad25af-099c-42da-ad30-7772141e5a3f,2025-07-18T07:06:11.336160,jump,stage_02,dungeon,quest_069,skill_048,18,15
9bf35e17-31f0-44f1-998b-32ae5fc5e8e7,84323fd0-7866-434e-94d0-4aa27128caaf,025b823b-f578-4c7a-bc95-fec6f58ae3a9,2025-07-18T04:29:19.336160,attack,stage_10,forest,quest_084,skill_012,60,50
756ede4a-a9e0-408e-b871-334f3b23dd92,d1fa34f9-406a-4598-b78b-9e012a62ce4c,3ccfd45b-224d-4976-a59f-98f5bc0dd95f,2025-07-18T15:23:48.336160,jump,stage_02,dungeon,quest_066,skill_001,81,12
40ce6b2b-a1c8-46f4-b59a-352d5fe4a9c4,9444098e-7f4b-48e1-9fdc-616d01e0ccb9,43d6a092-fd2f-47d7-95a4-7fa1e99168ec,2025-08-05T16:52:54.336160,move,stage_04,city,quest_073,skill_003,15,28
4c7768f1-43c8-4643-af42-3c7053381e3e,3b75f241-9471-4ea3-b577-f90c473de6cc,5ec912be-640e-409e-b47d-bfeece341352,2025-07-22T20:00:35.336160,collect,stage_05,forest,quest_084,skill_003,19,33
52f6fe28-a9a6-4005-8a5f-a520a0a56a3d,d1fa34f9-406a-4598-b78b-9e012a62ce4c,db89b7d6-e0bf-48d1-8a67-d927177bbac3,2025-07-14T00:24:27.336160,jump,stage_03,city,quest_050,skill_043,80,19
15cbd8ab-cdfc-4d98-8983-29d45b54cd9c,3c9cdb78-ffc2-4c2d-b0ec-4ff5c5b921e7,4d930dc0-b094-4841-a1db-226e6d1f537d,2025-07-16T10:46:43.336160,move,stage_02,desert,quest_047,skill_037,20,12
05165fd9-c840-4177-8986-340117b9bd3c,ba7e59d6-779c-47a7-8bdc-e071804f578b,ccaa7232-54f0-4481-b552-a0aafc06bef5,2025-07-21T17:39:20.336160,move,stage_02,mountain,quest_022,skill_001,38,19
58fbb361-2e86-442f-ab54-52a27cf553af,e8730f57-ae6f-41ea-9ce1-d890288c4247,63a5aed8-0b2a-4b7c-bc4c-3f320b7a632c,2025-08-03T10:37:42.336160,jump,stage_02,mountain,quest_057,skill_008,61,13
db27fd6c-909e-410b-a4fd-3661d9debd9f,eddf45c8-7a6a-4a75-8572-2e49fd4bf252,0ccca7a0-46f9-4931-ab30-1c3c3c6e5be1,2025-07-14T15:25:35.336160,collect,stage_02,mountain,quest_008,skill_019,75,19
49fc2ed2-c407-40bb-bb6a-6de167a58af5,056f79fd-78bb-45ff-a72e-64e64bdea849,1e1cc25e-2769-461f-bfc8-183ed40beb0d,2025-07-29T18:21:37.336160,special_attack,stage_08,dungeon,quest_056,skill_007,10,46
25382bd0-689d-4046-a28b-8c199114b077,704d572e-8e03-4338-a6da-d82f13a96047,0a6db4a4-a6a3-4694-8fb5-0fd66dd1a7a9,2025-07-27T12:58:51.336160,attack,stage_10,desert,quest_063,skill_027,70,50
b5c76a6d-eacf-4bf5-a918-7146d73321cb,2a0c24da-cfe7-4cfa-b5e3-6d5489d9eeae,43852bf9-e9f8-4e48-9e09-e74bd39bb481,2025-07-20T14:24:43.336160,defend,stage_08,city,quest_067,skill_047,65,46
eafc42d5-7139-4e0b-a77a-5c971abd3179,baf4d599-0608-4bce-8d2b-9221dd91a308,24886e20-cfb4-48e0-8f4c-f7cd33a10057,2025-07-31T09:41:23.336160,collect,stage_03,mountain,quest_072,skill_014,68,20
09367575-1496-4400-a75c-2b3a6b09889e,d99b3594-6832-483a-9b7f-4f803270287b,8952a4bc-be05-4370-87e1-ccd9afcb51cf,2025-07-17T12:34:16.336160,move,stage_05,city,quest_097,skill_020,73,32
8299a74f-be67-402f-bb07-95da9b8e44f7,d79bcf5b-7be2-43e1-ad45-5c239e8a541c,b297c01e-7089-4e7d-b5ba-a95d00631cdb,2025-07-19T10:38:43.336160,move,stage_01,castle,quest_089,skill_019,43,6
98d11bd0-6992-4cb4-a46a-3fee6f514bfe,ac81653d-3683-4c4f-ab0f-434eedd46a2e,c05725c5-2bc4-493c-bc6d-cac8b52a7a91,2025-08-07T06:22:49.336160,attack,stage_09,castle,quest_095,skill_025,84,48
87c53fde-f3ea-424e-9796-52a4119abeaf,b5075155-f185-4d3e-8bbc-819cd9d1c421,adc2882a-c91c-40c6-a8ad-f6ba02d2caf1,2025-07-18T04:55:57.336160,attack,stage_03,city,quest_006,skill_042,61,20
cbc665c3-52c2-4132-9066-80ac44dd2a7a,ef60c688-e7c2-4ad4-aa56-8f1a8234c720,374dc6e7-8868-4b7d-8087-676250f50419,2025-08-03T15:11:27.336160,attack,stage_02,desert,quest_002,skill_013,43,17
e8cebe5c-a7a6-43ca-af69-9b72695632d2,108f9a70-b6ce-4daa-83ee-8aca02ac9606,ac47e31d-313f-424c-818e-54066987b46c,2025-07-18T15:08:31.336160,collect,stage_05,mountain,quest_064,skill_029,19,32
e481c16f-7542-4dbc-aa55-ad8bcf3a1f19,8fb5bfbb-aed6-43ff-9f06-5acfd003cf7b,0e2b0633-f5a8-4804-8e70-d5ec337d2ae8,2025-07-13T16:19:16.336160,move,stage_01,mountain,quest_060,skill_016,51,14
9cca82cf-5eb1-471e-8b76-bac6959d95a5,d4dbbb46-32ea-4067-83e3-12898773f1d7,88a2b5f7-855b-4f43-aa51-bab61b302fdb,2025-07-20T16:03:19.336160,move,stage_03,desert,quest_040,skill_026,22,21
e5a9b6f4-9939-4dd5-9ae8-74cf37f87cfd,3803a8a9-6f19-429c-b2d4-f0123208d679,94bd2106-13a7-4c03-bf0c-382ff029ed51,2025-07-20T09:21:44.336160,attack,stage_01,city,quest_017,skill_037,10,14
2bb3b985-3fd0-4e6a-9220-3e420c5c8ed5,1ba22b73-d96c-4019-9aec-c1ea8ff2a92f,0633f881-7ec7-493d-a31e-9b5698bfec02,2025-07-26T10:01:56.336160,move,stage_02,desert,quest_016,skill_049,80,19
ff6cd869-b218-44b3-b4b9-a4be446d8597,9ae7df55-8019-4de1-b5a8-2bb3e5999d63,0b530772-0d11-495b-9816-a2fc4aeeac34,2025-07-17T00:15:24.336160,collect,stage_04,dungeon,quest_084,skill_007,12,24
498c78a5-d05d-4145-b95b-2769ce0c1fdd,58faa7c2-ba20-454a-b09f-07141390e20f,37cab1b4-924b-4a05-b4b2-f3f09bd76bc2,2025-07-17T21:37:35.336160,move,stage_05,castle,quest_030,skill_011,91,31
46ad990b-e926-4c3e-ada7-8aeda5a627a9,c476e3b2-d45a-4816-93ad-b202cb6c0a8d,719025e0-0d36-4a4a-8402-b09da82ea0a0,2025-07-19T11:08:42.336160,jump,stage_03,castle,quest_039,skill_041,97,20
6c1b0771-2f60-4da5-9181-193202eb36a3,aa1b9e39-0e27-4664-85f2-ffd239e4c0fc,e1080865-4c48-4ada-8093-72ca9d7a4b2b,2025-07-31T13:22:09.336160,collect,stage_05,city,quest_100,skill_026,94,32
22fcd34f-6adb-4a13-b299-514433f78bc1,50eeacd7-840c-4c07-852d-dfad97bed98d,d84c2e5f-472b-4c40-ba6f-1e1d41313fc7,2025-07-13T13:15:51.336160,attack,stage_01,mountain,quest_068,skill_022,72,15
a825d78e-aa34-4bba-8724-2cb2fcab7732,5ae29617-6982-4752-911d-381fede7a6ea,5fc9e28c-5029-4921-bc2c-6c96249c112c,2025-07-12T06:06:11.336160,move,stage_05,dungeon,quest_057,skill_023,21,28
4e8a9fc3-901c-4fff-9485-d4acd811cca8,1fa74a5e-2202-43b1-95b1-26557a4e2f70,f4f3e325-dfd2-49a6-8844-81b158f762fb,2025-07-17T21:27:34.336160,collect,stage_01,desert,quest_037,skill_022,15,15
b1bbf070-f0f7-41ae-a54f-d95ec024fea8,944b7381-87af-4795-bc60-aa302d54703d,7f157aad-6d01-4fd5-b56d-57d5a338d021,2025-08-01T09:42:09.336160,move,stage_01,forest,quest_080,skill_023,31,8
b72ce65f-5134-474e-9a62-46192a4d16e9,96e80aea-36db-4e46-8ca4-b782e8b8fbb4,4af6a15c-4188-4b54-9e67-895df5f77c63,2025-07-21T06:23:58.336160,attack,stage_06,mountain,quest_059,skill_007,56,33
b57b0476-9e1e-4142-8ebf-1c8e36cfcdf3,34d53d60-9c49-47b6-a259-4473d3bfea70,9e61d785-f158-490f-af50-2b11a398358b,2025-07-28T00:17:10.336160,special_attack,stage_07,city,quest_068,skill_031,13,45
