log_id,user_id,session_id,timestamp,action_type,item_id,item_name,quantity,price,currency,item_level,rarity
be04b12d-1881-454c-95cb-743a8537a186,1e9261ac-1069-4aa9-92bc-cc3d5c9a17bb,1ab412b8-bd02-4472-a333-6f90c780380b,2025-07-20T12:07:18.336160,buy,item_0370,아이템_0370,3,4356,gold,6,epic
f6bd2905-fee8-43c4-b606-77fb4a674693,672454e6-cfbf-4497-9ec4-ac59126a9aa8,931fe28a-b7ab-4c64-bf29-0a768445064f,2025-08-04T19:22:46.336160,sell,item_0199,아이템_0199,2,526,gold,9,rare
b32ccd3a-60e6-41d3-b9b6-26a76f5f232a,370f830f-a38b-4af6-a0d5-57543f0073f9,944040e6-fe3b-47e8-ae5f-11f2dffbd786,2025-08-05T08:30:36.336160,enhance,item_0168,아이템_0168,3,825,gold,4,epic
d2bca688-712e-4328-b12e-6707694c0053,1addfc3d-c033-4f32-9baa-681935a0d04c,c112e2d7-c42d-4bae-9a71-54ca8a523e81,2025-07-25T04:59:23.336160,acquire,item_0325,아이템_0325,2,3649,gold,17,common
db0236de-bd42-4194-884f-3cbb1f851513,9160c674-f7eb-4f25-96a3-95ef68a1693a,d0447a96-8d2d-4eff-a78f-29aaf5ee0b98,2025-07-09T21:26:59.336160,trade,item_0424,아이템_0424,1,2938,gold,5,epic
6050262c-69f2-402c-b20f-732b945d7ea2,05c1d3a4-850d-4223-80aa-64f8bcd40197,f41b379e-a4fb-4786-972c-495bbf8cc730,2025-07-30T15:39:22.336160,enhance,item_0013,아이템_0013,4,4765,gold,19,epic
f088d219-2a56-4de6-a2d5-0fd2e38a9330,bc46b7c3-474c-4bc9-aa92-4a57e51ca7b2,bcf70d6b-a0c1-46f3-b0f2-e4c9bdb0c6e9,2025-07-11T15:09:16.336160,enhance,item_0336,아이템_0336,4,276,gold,2,common
c511161c-7306-420e-9ddb-00ebc8a92a92,dcf96a3a-614a-407f-9151-8542ba0c2de4,adca5f27-f374-4987-9f90-0b874e46b380,2025-08-06T02:03:49.336160,sell,item_0193,아이템_0193,3,1123,gold,3,epic
8a83dee0-1245-4c74-80d7-bdbee7104499,cede950d-ca8f-4911-90b2-4dfb2bb664f9,7b34ede8-210b-4eed-9c2d-36554fa4390d,2025-07-14T02:22:48.336160,sell,item_0423,아이템_0423,4,2978,gold,18,common
609d62cc-29f1-4986-9f1b-ea2d2c650f80,708d88f3-b6a3-4037-b1a7-e4e1661ed78e,8b0f6bae-6def-4d8d-9d9d-1bede41759d1,2025-07-16T03:44:13.336160,trade,item_0406,아이템_0406,3,388,gold,16,epic
f7a7cf12-a327-4cfc-840b-e45889f4fdf5,eb4ffa3b-7b54-4f85-af63-d5a31789a857,9ebdb472-ba58-44bc-aba7-404c8c82b62a,2025-07-24T17:06:47.336160,acquire,item_0017,아이템_0017,3,1816,gold,8,epic
bbde603e-83c4-4123-b48e-6afd25e4a2dc,0059c202-f7e2-45fc-902b-0ddfe0f5361d,b304dcf2-b361-41ce-907a-d5ad025e393f,2025-07-17T11:16:05.336160,acquire,item_0060,아이템_0060,5,607,gold,1,rare
0788927a-dd55-4aa5-91fb-6107ae6c1beb,8d5f7281-3a34-4fee-81f5-24405f4c8bc4,73733ff3-aba8-4b01-871b-78b4456659ff,2025-07-27T01:05:02.336160,buy,item_0080,아이템_0080,4,1817,gold,6,common
cefb3b3a-da47-45da-86f7-c93a29d2c3c6,d22eccf9-fe4b-421d-9539-aa1a75926508,541f9d1d-1cda-4e3a-8a8e-764e465d380f,2025-08-03T05:12:34.336160,sell,item_0393,아이템_0393,2,4903,gold,9,epic
949136be-bbba-4f99-b998-bff15b425f54,30b1a028-d366-42b5-8f6f-5a503aa7a111,3320d9b9-9a07-497f-b46e-0e14fe9834d5,2025-08-05T09:35:31.336160,trade,item_0270,아이템_0270,4,2178,gold,18,epic
909c0c69-0417-4718-8d38-3931a9a9b82f,2bd65e51-db5d-47a3-a6dd-2edbdddaeac0,cc7faf39-7d1f-4afb-a257-f34353bc4df9,2025-07-16T08:27:57.336160,enhance,item_0295,아이템_0295,3,664,gold,17,rare
06e8ec93-17f5-44c7-905a-8c72f889eb25,1e91136c-e7dd-4a4d-bd64-4ded0e7c3e75,16af76f5-b078-449b-a3f0-6ed66cfb7c4f,2025-07-26T05:51:00.336160,use,item_0090,아이템_0090,4,2382,gold,1,epic
74a16e36-3543-4bff-aee2-7a6054dba3bd,8fb5bfbb-aed6-43ff-9f06-5acfd003cf7b,0e2b0633-f5a8-4804-8e70-d5ec337d2ae8,2025-07-13T16:19:29.336160,acquire,item_0280,아이템_0280,3,379,gold,3,rare
0debf288-17e4-4f9f-a82a-3032e7d774bb,affc11d3-0cf4-462f-ae42-5fa5f68cd530,91ef0053-28df-485c-ad10-75274a3c0669,2025-07-23T07:35:56.336160,buy,item_0262,아이템_0262,5,4026,gold,18,epic
126feaf4-ec3b-420e-a2c7-6c2f868cdf6c,cde8a8b9-dca9-4777-8ea8-8899b2196dea,8769a216-665f-4704-8589-312ebb21c0ad,2025-07-25T04:53:03.336160,trade,item_0306,아이템_0306,3,2610,gold,19,epic
ed4784b1-d89d-4ba8-92cf-b88ca8819704,61f06c78-0514-48d7-838c-4b309214a6f6,1381d3c3-3035-436c-b806-ddd62731a465,2025-07-25T12:59:35.336160,sell,item_0135,아이템_0135,2,2233,gold,10,common
382fce5e-9176-4ed0-9376-18a5577765f2,bc46b7c3-474c-4bc9-aa92-4a57e51ca7b2,5f0ffa14-7ba4-4c9a-b8a2-a3861de52245,2025-08-07T00:36:15.336160,buy,item_0040,아이템_0040,1,3425,gold,19,rare
1edab6e9-5af5-4d77-91f3-99d06f1360a5,5606183f-c94f-405b-bc69-06d289a00511,9a36e943-f977-4326-a1c5-f6160411040e,2025-07-27T02:40:21.336160,sell,item_0354,아이템_0354,1,2027,gold,1,rare
2f420fd8-71ee-46a1-9a50-35ca398955e7,753b6fe0-499b-4947-8f23-288d7b5f3ea4,93e1ddfc-e80f-4bf4-ac29-c313b74d06c8,2025-08-07T18:46:56.336160,use,item_0488,아이템_0488,2,4773,gold,10,epic
519fc8f0-4bb7-472f-a729-c64255b6f72c,68f14c26-9304-4590-abd3-77d0cfa6627a,3c6472ea-dcd9-453b-b45e-831fce6a3d27,2025-08-07T06:01:02.336160,trade,item_0288,아이템_0288,5,196,gold,4,rare
e7afa48d-f0e6-4b52-8bdc-3dce711146fa,6f931ad1-b892-49bd-9c4c-a8c093680455,be4aba4b-be43-4e88-9157-a9ac6c515e58,2025-07-30T04:27:48.336160,enhance,item_0093,아이템_0093,1,954,gold,1,epic
56ae5349-e788-495c-aa22-d15a0af208b7,955e5a84-6ff0-4ce8-87f2-e9571f1af6c1,48b50d2e-1322-4bc6-9dcf-2c98b175efb7,2025-07-16T22:23:27.336160,buy,item_0323,아이템_0323,4,1982,gold,16,rare
571a3f43-04fd-4e9b-96e8-fc8e2955cb82,a3ff9047-0b88-4233-b963-497c760e7e43,73de6845-f704-4baf-9f3d-ea96bc7479f1,2025-07-14T21:12:53.336160,acquire,item_0149,아이템_0149,4,2829,gold,3,rare
3e57c2b2-c54b-491d-86cd-0a6055d7afd3,d1485833-de5f-411f-9c66-4e7c46de8d6b,678a275e-6702-4829-a763-447359566a8e,2025-07-29T13:20:40.336160,trade,item_0213,아이템_0213,3,4846,gold,14,epic
79e46acd-e2ab-49e6-b8f9-6b098cdce94b,365fcad0-75c7-4af3-94cc-f4fb09f90e26,48d395eb-fefd-4b83-bf76-e184ee02ef56,2025-07-14T11:34:03.336160,enhance,item_0031,아이템_0031,1,4168,gold,2,epic
0141f4e3-1440-4f4c-9d5c-2a842b4593dd,4993d023-9928-4d6b-9160-40ba91b60a70,c50393d1-81ba-42f9-9cbc-1e6d612b97d1,2025-07-29T23:57:16.336160,acquire,item_0285,아이템_0285,3,4456,gold,12,epic
0b60ac41-1428-4315-bd61-09f1f2e86e44,2af41eea-bd47-42db-8b66-d28bf8533454,27d1335b-bfd3-450a-9d5e-dd469c70683f,2025-07-13T12:19:24.336160,acquire,item_0451,아이템_0451,4,2771,gold,5,epic
7694a064-fe58-474c-a7ef-d11df9bb2fd6,93cac0e8-edb9-4e7a-b5a3-d60b783c934c,142202fc-3839-40fd-9579-f972906cdf47,2025-07-14T16:09:38.336160,trade,item_0091,아이템_0091,3,3480,gold,8,common
9713d0de-64cc-47d0-9ef9-b467517c4da0,0a78455f-d900-4aae-88cf-e7b1c17c26b0,f4a0f2ac-9cb9-4358-bb19-6190cb90a271,2025-07-13T16:20:36.336160,acquire,item_0061,아이템_0061,5,3236,gold,18,common
751cc8a4-2289-418a-b849-df2683368a3d,5ec5fe69-525f-4d48-b5f3-a8e75fa5a9a1,20b937cb-59ef-45ee-a47d-472dade5c235,2025-07-15T15:42:24.336160,enhance,item_0438,아이템_0438,4,675,gold,11,rare
1baa5526-ffb0-4410-84cd-f800474cd46a,5161e479-73e1-4177-8ed3-d03525f865fe,0409751f-c45b-48be-bd89-c1bdb622db01,2025-07-12T09:00:18.336160,trade,item_0168,아이템_0168,4,2547,gold,7,epic
73ed1615-6e1e-4a81-8085-c4491eb8218b,87cf54a0-ddfc-452a-ab26-78567319e4de,05d6f083-1e8c-4a30-94fb-a3c37aad4d4d,2025-07-21T18:43:09.336160,acquire,item_0472,아이템_0472,5,4456,gold,5,rare
6b8f4e70-975e-4583-9759-8fbc40d952d0,bf17af32-dcb1-4f8f-b12e-23f5b0002c98,48b0626a-82db-47d2-a94c-62d546a944d5,2025-07-20T02:26:22.336160,sell,item_0084,아이템_0084,1,3986,gold,2,rare
70ca17b3-662d-4820-9ce0-7609142bcaee,00e3b2f1-e150-4a3b-a586-3e60fec806db,ab94f71f-793b-4965-98eb-fb0407423224,2025-08-08T17:52:51.336160,enhance,item_0038,아이템_0038,5,743,gold,2,rare
543f6cbf-378d-4fc6-b085-12dd5bac7589,a57cb6e8-4489-43be-b364-2d381ff8d2d5,d9445b7b-268c-4e9a-a7ca-be7e499c4d82,2025-07-29T06:10:49.336160,acquire,item_0340,아이템_0340,1,2679,gold,9,common
dd02bb2d-fe5d-45fb-9731-924b40316cc9,5f0f5fd5-e8f1-4502-b497-0cb5bde8d310,46fe1f1f-96b8-4e76-9ed7-5cbc57a37529,2025-07-30T11:26:38.336160,acquire,item_0108,아이템_0108,2,4188,gold,20,epic
cdeb5d00-efaf-4fae-b6b7-b59a13620d54,4e95cfe0-a91e-4c15-9adf-e296eaef6a25,53ad8026-9e90-4e58-9f9a-40368007ebc5,2025-07-31T05:43:20.336160,acquire,item_0059,아이템_0059,4,4401,gold,3,rare
af6f9f37-9874-4db5-a83a-c4b616562fe4,ab7c3cd1-bd17-46f7-a111-7773f5b5054b,a607b20a-357c-4484-a301-1ad652aff617,2025-07-17T03:53:38.336160,trade,item_0262,아이템_0262,4,591,gold,17,common
a7f1df7d-ab26-4e68-8196-08d0887015aa,f135d305-2269-41fd-b07d-ce5598a9cbd8,d4a7deef-df1c-464e-8f96-f4e5d75506ae,2025-07-27T04:11:48.336160,use,item_0368,아이템_0368,1,3689,gold,12,rare
1b50236b-3e91-4752-96cd-3bd28b78b3e4,9edf0c0d-2aa6-4fd4-9ed9-ed278fa577e8,173af663-ebf5-4a70-aca0-69a78201d5ff,2025-07-31T06:14:28.336160,buy,item_0454,아이템_0454,1,2743,gold,14,common
d963b406-db2f-4e1d-b1a1-5217d5773da7,26b750b8-f8a0-44c8-931a-7e8e1086c435,010b3b60-4f20-4491-a90f-09b77e0cc630,2025-07-12T01:09:05.336160,trade,item_0351,아이템_0351,2,4873,gold,13,rare
ee9fdcfa-624b-4bca-871e-181935deff86,8f34a0b9-b878-4674-a0e2-7851abc83901,c140e402-2840-401f-bbc1-29bf8b4a6d11,2025-07-23T09:38:24.336160,enhance,item_0167,아이템_0167,5,997,gold,3,rare
00de19db-a398-48b1-8b3f-06b9f89b8164,30ed3d7f-8f18-4abc-8745-852f1413361e,848a68a2-66bb-4011-bba0-507fa841886f,2025-07-25T23:33:48.336160,enhance,item_0439,아이템_0439,1,3972,gold,4,common
657e37ca-bf18-4933-8bd3-8e633ed43270,ccf4155a-78fd-4607-b128-a99d1b07fe6b,ac8fea74-44da-4072-9013-db819f60690a,2025-07-14T20:26:26.336160,buy,item_0464,아이템_0464,2,2614,gold,20,common
d915476b-5b18-48ae-b4f3-1bdc6218569c,1bcf227f-c18d-4db5-a92e-2801e7a17be2,c67a5fdf-d76f-4221-8f46-924e4fe115dc,2025-08-03T06:49:22.336160,buy,item_0242,아이템_0242,3,4688,gold,11,rare
341d7383-b49c-45a6-9afb-0a3f621b7ba0,c8f83758-31b9-40ab-af07-da4aaf7b0551,6614e3b4-a9c1-4d0e-b8c0-b1e58b6df88b,2025-07-15T01:34:52.336160,sell,item_0431,아이템_0431,5,315,gold,15,common
649abfd7-c5d3-46cf-9ee6-9b6563837d29,94bff223-d3c8-4f56-a9b6-992107bd75d8,b87e207f-2c14-42a8-a927-362b6b3aa9fc,2025-08-07T18:48:20.336160,buy,weapon_legendary_001,아이템_001,2,9900,gold,1,legendary
df3737d1-f8f3-4aa1-a115-8be051779c02,611b0301-83b9-40ec-b78f-67412b069257,77f3a65b-6a9d-4a43-bf07-1d79a390f91e,2025-07-10T18:39:38.336160,acquire,item_0490,아이템_0490,5,3424,gold,17,epic
90296e13-0a3e-4b7b-9cc4-ac56ff9e0fb3,679bfecb-fef2-4007-8ae7-3ba7f357f024,60a3da6e-4bd2-460f-8d31-f4e8c35e0530,2025-07-15T10:24:36.336160,use,item_0288,아이템_0288,3,4527,gold,14,common
99a04c9b-3783-4d4e-8a7a-25b717bfbc15,ea114825-51c3-4a6c-b3bf-14479433b61c,4df42629-c514-4811-b762-d03dc2f8ec8a,2025-07-28T09:03:02.336160,sell,item_0310,아이템_0310,3,391,gold,18,common
820b5831-6d34-484a-b1fb-27fd4f0ed917,6ddda2cd-74ef-4f78-943a-1e8bd60c02fe,bf69eabd-97ee-403c-b7c0-7b219d913aa4,2025-07-20T20:35:15.336160,buy,item_0312,아이템_0312,4,4960,gold,20,epic
dc23905e-ce4e-4af1-8af7-24eda85457c2,d385ebba-1d6a-430e-9206-b50ad7d75eea,deea376c-6769-4b1e-a5a6-6b9275192140,2025-07-20T05:32:41.336160,buy,weapon_legendary_001,아이템_001,4,9900,gold,13,legendary
28eacdd6-0d91-4bd0-9f7c-7214d8f44a40,3cb07fc2-5a22-42b9-8ee7-f467d6f46aa2,cbecd929-304e-4caf-aa6d-869a840e38cb,2025-07-10T09:13:48.336160,buy,item_0328,아이템_0328,3,887,gold,6,epic
019bfa0d-1c16-482c-a78f-79f16ea3ace3,14dcfc98-3269-4720-95eb-14d8bdf6668a,56246b76-bda1-4f1f-88af-07e1ffc56990,2025-08-07T06:33:49.336160,sell,item_0360,아이템_0360,5,2590,gold,7,rare
ba78a1ee-6399-47e2-bdb0-3fbc6a740510,d8ef8c41-9b1f-46cb-9599-2adb7c27ab7b,6c047b3f-d67a-4496-a995-c48dbac0998c,2025-07-20T03:15:20.336160,sell,item_0093,아이템_0093,4,3788,gold,6,epic
82f2cb5f-a2ea-4f80-925b-764a0c030ebb,df4def4a-a304-45f4-b7f0-4e7313b0eee4,b6ec60ba-e7f3-4644-b4f6-d344bfc6b937,2025-07-17T08:49:00.336160,buy,item_0497,아이템_0497,2,2249,gold,18,rare
143fa0a9-defc-4b35-8d89-41bd04c37f2a,833606f1-6711-493b-aa1b-eb64a637eb0b,5e3e030a-1932-47b0-bfc5-0010bab3c211,2025-07-17T12:50:54.336160,buy,item_0256,아이템_0256,1,898,gold,13,rare
e10a020e-7490-47fd-a57a-44394e4a44da,1bcf227f-c18d-4db5-a92e-2801e7a17be2,a99b433a-42e6-45c4-a8db-4465106d2254,2025-08-02T00:35:32.336160,use,item_0239,아이템_0239,5,457,gold,11,rare
5aaefa4c-59e8-4b57-937a-dd747a255e7e,3c36fa10-4b66-48b6-a205-eed30f2f2dee,73cc1f53-715c-4b54-b278-4bcb5fe68970,2025-08-08T14:09:05.336160,use,item_0178,아이템_0178,2,4454,gold,13,epic
4aca0d61-61e6-4cb6-a6f6-1f6eadcff25b,4f6ca8c4-ea4c-42f4-8449-cbc44dad037d,1a7f917a-6e14-4ad0-8181-03213a1b2f87,2025-07-12T05:56:34.336160,use,item_0472,아이템_0472,5,181,gold,8,epic
c7c835f3-50e9-4fd2-9559-2da188aac1c3,723b35b5-2c87-4295-b989-a78c8b448a61,a942ca72-6f1f-413e-9a0f-770626127c24,2025-07-23T10:06:36.336160,use,item_0432,아이템_0432,3,1486,gold,13,common
a0084a1e-0aec-49ca-9fd1-ccbfbbc1e956,5a281ea7-fc3a-4575-942b-d61218d51963,19708548-61f9-4f42-a431-f6bc92dd0e5d,2025-07-23T18:50:49.336160,sell,item_0167,아이템_0167,4,3248,gold,4,epic
3f1ebd9d-1bc8-4f61-90db-6ab796e9c848,c89d6c89-9e7e-46f7-b173-179e16432eb1,e7da0fb1-9d07-4994-a082-27ae649def4a,2025-07-27T22:32:36.336160,use,item_0402,아이템_0402,4,779,gold,5,common
9404bf4d-1b0e-40e8-b8ea-d603d4a1d8c9,a36ae0c2-e6c9-4e3c-a431-5cfc61ba52cd,4db1e561-88e1-4cbd-9434-4ec239426019,2025-07-28T00:28:37.336160,buy,weapon_legendary_001,아이템_001,1,9900,gold,13,legendary
7acd3003-5346-4aa7-a074-d88885d69d1e,5f630888-d032-437e-98da-2e0762279d36,4a622c0a-a929-49d2-b335-8ce1d4a0b19f,2025-08-08T23:33:51.336160,buy,item_0379,아이템_0379,3,2887,gold,3,rare
a0beafcf-d84e-4e97-90d8-190e5f8aa50f,7362ba9d-e93c-453d-a9f7-de39319bd592,01e9efa1-bd2e-40ef-b2a5-6eab92f1b713,2025-07-30T23:53:31.336160,buy,item_0115,아이템_0115,5,578,gold,13,common
fd262768-1220-47f4-85a4-7554c1fa8cd9,c89d6c89-9e7e-46f7-b173-179e16432eb1,828c6484-42e9-4d72-be00-4c08fc1b13c8,2025-07-31T03:01:45.336160,buy,item_0188,아이템_0188,2,4038,gold,12,common
570f45cc-556e-4db6-bf7c-4869105d69e8,e0914869-a3c2-4a99-8d51-09c4cbca9a59,599b2f80-e342-4647-813a-ff372c4c5df1,2025-07-26T08:25:25.336160,enhance,item_0480,아이템_0480,1,3654,gold,11,epic
bd7987b1-cb6b-4d61-8c2c-6a286da1875e,055c4568-4402-45ec-9881-ae3122371dbd,66fcdbc1-665a-4b87-993f-f8f2cbde9d02,2025-08-02T02:51:19.336160,sell,item_0373,아이템_0373,2,1769,gold,20,epic
1eb4212b-6038-49d7-b054-b1762e8aa195,57e36c47-f711-4efa-be77-35cba99fc308,e9dba966-14d3-48f6-84f4-e9ca824d8a26,2025-07-22T00:27:16.336160,trade,item_0328,아이템_0328,5,2829,gold,6,epic
47583064-2ed5-4639-8010-9ea2ae236c6e,01206423-9e42-41b7-90a7-f13bc9abf40f,349fedbb-d494-4cfa-8e0a-38bf6c460ce8,2025-07-11T12:18:26.336160,enhance,item_0275,아이템_0275,4,4461,gold,13,rare
89463d78-7a04-4eb2-9321-339fdaabf7e3,152bcc18-13fd-48d2-9ddc-f187d25c7d74,740fe07a-2546-45fc-a250-278caef1675e,2025-07-19T02:47:59.336160,acquire,item_0406,아이템_0406,2,3472,gold,20,common
4700e434-7f26-44bf-b21d-cf26c906c90b,6e79006a-d3df-4639-9f4a-7491aed498fd,be3ac43a-1a1b-443d-9b2f-ef04253b261f,2025-07-12T19:59:21.336160,sell,item_0438,아이템_0438,3,1267,gold,3,epic
c65cd571-a58c-442c-8ab5-e6b3172c7c86,aa283412-9f68-47d1-87e6-ddf016ad2090,98abe76e-7b74-4bb2-a137-98c7aa0fde6e,2025-07-30T13:45:59.336160,trade,item_0142,아이템_0142,5,2637,gold,19,common
7596204b-3bd1-4f1d-912e-7a4abc167a9b,19e54c9f-9143-4c9b-a847-7221d19f5af3,883df94f-d1b4-4996-97cd-4286250e073c,2025-08-09T02:33:51.336160,buy,item_0378,아이템_0378,1,1994,gold,4,common
daeb08f9-c682-4a93-bfb3-ab8f0750a51e,03eda97a-3bda-488e-b455-851b7d298188,d138c2ca-f185-4aa1-b3a2-8baa975416a6,2025-07-13T23:58:07.336160,trade,item_0037,아이템_0037,4,4369,gold,2,common
00e49504-39ce-46b4-a90e-6bcedbaa5541,cd2a4453-1a8b-487e-bd3e-1fb649b1fa40,0fade2ac-e1de-483a-ac91-7c904e1cfcb6,2025-07-31T20:52:50.336160,acquire,item_0472,아이템_0472,3,2102,gold,12,rare
273ab10f-f70d-4162-86ad-73ecba0e4bcc,c3f57085-8e37-46c7-8acc-3379e5c3c6dc,df5b53d9-790d-42f8-89f2-ad32119565cb,2025-07-29T01:50:42.336160,sell,item_0270,아이템_0270,4,3503,gold,13,rare
2bdd555b-432f-42d3-8123-97a765121991,6ac89f18-fd51-4672-8a85-90a790f159e8,031d8526-3e9c-4a06-841d-c701b5e6ac42,2025-07-29T04:57:39.336160,buy,item_0170,아이템_0170,3,1151,gold,7,epic
9e20ef4f-5064-4a6c-b1e1-05dd2acc5b26,0ff9b6f9-28fa-4af9-b979-243a08fdb12a,6a801986-85c7-4220-b119-333130125297,2025-07-25T00:55:49.336160,acquire,item_0431,아이템_0431,3,4602,gold,9,epic
956d2cda-2c9b-4de2-b084-e5c8c6f4fbfb,453c7bcf-d8df-4519-a68c-65a6a29e4587,875eae9b-acb4-4b84-9e14-ebb6ad9bacd9,2025-07-15T05:58:23.336160,trade,item_0377,아이템_0377,1,4510,gold,2,common
afef6554-9c9d-4721-b971-9e10ea68ae96,2bf418bc-6dc1-4082-8e44-59640da6355d,cbaa5723-c1e5-440c-8c8c-904f727af2af,2025-07-17T01:44:08.336160,trade,item_0277,아이템_0277,4,3305,gold,5,common
9a50c724-9e22-4786-ba10-305a490b4a0c,544f8915-d5bd-455f-a565-8ff6dd142eaa,e102ff9f-f3c6-4e55-9a7f-4f179125239e,2025-07-20T19:47:20.336160,buy,weapon_legendary_001,아이템_001,4,9900,gold,4,legendary
b2c0a2a6-f371-412e-aa1e-843696dfa761,bd2ea21e-7f37-4ad9-9061-c8a1882d83dc,370ad20b-0185-4fc1-b93c-cd6cc7c27eaa,2025-07-10T10:17:28.336160,enhance,item_0450,아이템_0450,1,4195,gold,4,rare
2116bc26-2e4d-458e-a85b-4ffb25ddd112,da8695ea-c299-41df-a46b-8e5bd8701338,227dc825-d6c9-4128-858c-5ff2741a112d,2025-07-22T15:47:02.336160,acquire,item_0280,아이템_0280,4,2364,gold,12,epic
1590a0fd-b2ab-4111-baaf-ae986c808bfa,6681f09a-c0cb-4229-a74d-0717fb2fe170,d6744196-19ab-4b5c-91eb-45bdcb029a99,2025-07-10T16:12:58.336160,trade,item_0138,아이템_0138,2,1713,gold,8,common
b7f2aab8-07c7-4b46-a054-e2a4fcbd74ed,f784ada2-b98f-4676-908e-d8516830d6db,d0c9c9de-a010-4d81-8e83-070890f58f5f,2025-07-29T12:42:23.336160,enhance,item_0489,아이템_0489,4,411,gold,12,rare
71f007ca-6054-480e-9f82-d2ae7a5f3a41,3af38856-1d52-41cc-b68d-d83d21a16312,023faa35-6fc6-4c06-ab1c-7b412d2037c5,2025-07-12T16:34:49.336160,acquire,item_0447,아이템_0447,2,3158,gold,9,rare
3814f637-dcae-44db-80c6-d008f9a311bc,d733b3c1-02ea-411b-b66c-889ebb9aa631,5e1526c9-608f-481d-a78a-e78df7578746,2025-08-03T20:25:31.336160,use,item_0194,아이템_0194,4,4298,gold,3,epic
f1fa3820-0120-4ca7-848c-17cf8fc71ea5,af1b08a1-3e19-495b-bd9b-d8c0fc7c1159,72ff8d0c-50eb-4ac3-9f66-9369c0a33d13,2025-08-03T03:45:33.336160,use,item_0431,아이템_0431,1,4515,gold,19,common
8b199fe5-06dc-4452-a1a3-7852ef18494f,d9e35da3-9db9-4549-89ef-fb38629b2665,4e6e34c0-cbcb-455a-a2a2-6a9a452659dc,2025-07-19T18:03:02.336160,sell,item_0087,아이템_0087,1,350,gold,12,epic
b55790ad-ebd7-454c-bdf3-77ad79e04121,e8ed355e-dc53-4bd5-ad47-08ea7b68c58f,68b1e204-5ad0-433a-bfd0-3c403b41c765,2025-08-01T06:49:05.336160,buy,item_0014,아이템_0014,3,3825,gold,1,epic
27a6bfc0-b51f-45e4-b855-42cc2f7a49fc,fa5e9cb8-4c72-4f98-89ad-045591b882d3,55d759b4-b8c1-4e0f-9743-ff40183832a8,2025-07-15T12:38:30.336160,sell,item_0286,아이템_0286,2,1245,gold,10,common
3a1e6d8e-39ce-4170-b21b-46f272c8ef36,e71bdfae-7a2f-469b-8b1e-0e937f7503c4,e47efbc1-2545-4e67-bca8-661c39253c53,2025-07-24T09:37:07.336160,acquire,item_0269,아이템_0269,3,2168,gold,1,common
f3822372-eb4a-4d58-b720-a960ea2a40b5,ace09e35-c5d2-4995-8c06-f4f335ee9024,1c618b97-53ac-49c2-b903-cee6e7ce477d,2025-07-24T12:08:01.336160,trade,item_0445,아이템_0445,5,2390,gold,19,rare
b0e83982-92b4-4344-b8d9-bf23182811c4,7920571a-cadf-4d68-a36c-8d4e2227cab0,f95c99b0-a740-4d00-85b7-6aed312fa551,2025-07-09T18:20:25.336160,sell,item_0072,아이템_0072,1,4000,gold,11,common
8a268ae7-9cc0-4bf9-bf76-9a4dda017800,2248632e-31ea-4f45-a188-ea631e7d7cca,0b4d480e-513c-451a-a724-89b71201d0c6,2025-08-02T06:35:28.336160,acquire,item_0090,아이템_0090,3,3681,gold,13,rare
262b0a13-5edd-4d4d-8d75-ce61c2b8da9b,8fa45b56-0c3b-4794-ac28-56c474289bd8,febcec90-c78c-44d3-95fc-15e64d2d05cd,2025-07-13T09:37:11.336160,trade,item_0349,아이템_0349,1,3692,gold,10,epic
6698242d-c000-4792-838b-8459324f2a3e,7f0625be-fa04-4393-9196-05fc3f12cfb1,00e0d676-6def-4671-a6c3-7ecadbabd852,2025-07-26T13:05:26.336160,buy,item_0052,아이템_0052,2,4239,gold,9,common
b4b8e808-0dc8-4ecf-9e28-7ff6235a594d,cbc7819a-a170-42b8-9007-74be5692ecb5,7f52dcc4-616f-41c7-adfe-53e85b3b9bb9,2025-07-27T04:26:04.336160,use,item_0017,아이템_0017,4,1462,gold,15,common
b13f64b3-ae57-4562-89da-57c11ccb1c56,8330b7b2-cbbf-4e1b-948e-ac6562763a0d,9ccc6ffe-dc95-4cce-969c-d90073593297,2025-08-07T21:50:23.336160,acquire,item_0352,아이템_0352,3,3264,gold,19,epic
7f6544b0-2231-4eaf-978e-a1ebf610d271,5ead4eff-64f2-49db-a2e7-e79e3be121d1,172d795c-061b-4af7-a294-db97451cde69,2025-07-10T07:30:58.336160,acquire,item_0177,아이템_0177,5,1415,gold,13,common
32571518-3ea8-46f1-b06f-d1b26262c5ab,b964484b-4313-44c0-b039-fc2faa3b24fb,ab420f11-10f3-451b-bae9-f141956fb156,2025-08-07T02:37:39.336160,enhance,item_0112,아이템_0112,3,1235,gold,5,rare
e2340314-ea7a-4197-b3b0-7925df8f7e2b,f3c2aa7d-da9f-4bca-8897-90b268472524,bbd66727-7086-4020-ac54-127f1bdb2bdf,2025-07-17T00:00:06.336160,sell,item_0338,아이템_0338,5,1801,gold,16,epic
5a9b0c9c-178d-452a-b373-280b1e70f3be,5161e479-73e1-4177-8ed3-d03525f865fe,3441e799-ced4-4d73-bc6b-49dd08aabea0,2025-08-06T05:18:10.336160,trade,item_0407,아이템_0407,5,476,gold,8,epic
