log_id,user_id,transaction_id,product_id,amount,currency,payment_method,status,country,promotion_code,timestamp
03663293-b74f-412f-a225-c6f664f5ba2e,a5fa40f0-a6ac-49e7-b20e-d3125d972fd6,4c0354ae-b95a-4422-af28-7c5b6c687f8e,premium_pass,39.99,JPY,paypal,pending,SY,,2025-07-16T04:31:48.420874
728ffa96-8453-4d1d-a4b5-73f66133fd10,dd22bed5-fb9a-49e7-a6f8-4b8bdeb078a8,26683f64-8f2d-4f12-aded-18bd00079ef7,gem_pack_small,25.6,JPY,credit_card,refunded,MN,our,2025-07-17T06:06:57.681333
a2974e6e-d58e-410d-ab9e-e49781c90129,bd6e0abf-4d4b-49e2-b091-16f1ac197b4b,d8671afe-d9b4-42fe-b6e2-f11e2fac86fe,weapon_pack,81.66,KRW,google_pay,failed,GN,,2025-08-03T19:39:07.314154
c3de8610-61b6-49a0-bd13-c4953bda817b,e01a2b72-70d7-4d21-8786-e92e5fe04ffc,805929ae-bf5f-4137-82a3-e51576656aaf,gem_pack_medium,40.58,EUR,bank_transfer,completed,DM,,2025-07-29T04:26:37.872005
f0182b01-c45b-4ad9-a139-84ee574fa1fd,ac681b9c-397c-4d2d-b7f8-03bfc921ddb0,5942c890-daf0-4e7d-aa53-f76463d3f370,gem_pack_medium,15.25,EUR,apple_pay,refunded,ST,quisquam,2025-08-02T19:28:20.347224
f1f32682-f42e-4aba-992b-d73a952e6f41,68857fa5-cddd-4970-8f0a-906b9f2e7844,a0087dcd-2de7-46cb-b47c-d17bbf476b14,premium_pass,77.71,EUR,bank_transfer,refunded,CH,,2025-07-22T21:27:57.020685
4fd4564e-fbf9-457a-952e-deaca1e18f54,7ccbed2d-7293-4b5f-a209-15b4105d5888,0d66ac55-e164-4df4-a4f0-8fae6e0a1c18,premium_pass,84.29,EUR,credit_card,refunded,BF,,2025-07-07T10:14:28.956220
b611244a-1e10-4c19-b103-7a183e4c3a00,8a4c64b6-01a7-4a53-93e8-7e164482690f,adea4a75-a622-4223-82af-3de0d14d514a,gem_pack_large,24.46,KRW,credit_card,failed,BJ,,2025-07-05T14:27:39.627419
62589d20-cd29-4d8e-8398-fcd1ce5d312b,ad72fb62-8feb-494a-bac2-828f33a558e8,813a46fd-67d1-4a34-8bc8-d1d38602746b,character_skin,63.25,JPY,google_pay,failed,EG,best,2025-07-28T19:03:44.103401
b5fdbff5-16ee-41cf-a922-7424c0f56c89,2b90ad8f-2f6f-44aa-996b-f416c0194664,10f97959-66db-4fad-aeee-90e79ed0a6fd,gold_pack,93.93,USD,google_pay,failed,MR,,2025-07-27T19:38:18.513545
9ea3a53b-4677-4379-94ef-4ed41f90d638,a313a15f-3f63-4b64-b653-4e10ac4e088d,9ebf4201-558c-482c-9291-175022536088,gem_pack_medium,26.64,USD,apple_pay,pending,ST,,2025-07-11T18:18:46.368517
28183d59-e1bc-4b22-94b9-d8e6d6cf9ad5,7ccfb144-e954-4abc-939d-3364a7ad08df,a17152c3-d651-44dc-ae90-63d1c66bb189,premium_pass,39.92,JPY,bank_transfer,failed,PW,,2025-07-27T20:09:55.944961
2d1f16af-8fe6-4dbd-8c5a-56b03be9bf58,f6d23079-02e5-4fa5-8918-fa734cfd6ee2,1007a853-37f8-4c83-9b73-14d6ead8d31f,gem_pack_medium,34.99,JPY,bank_transfer,completed,MW,,2025-08-01T02:11:28.278949
e8e7dd7b-59ef-4a0d-abd1-e78711dc9d76,5b2de238-583a-4f4f-a5d1-61c66b0cae9a,5b2c5e92-aee5-440d-b320-fd5fd6fe761a,gem_pack_small,50.41,KRW,bank_transfer,failed,NP,,2025-07-09T02:16:01.215218
2029ff51-e557-4d1b-8acd-836b0afe5bc9,7b726396-8037-4837-a0fc-da8de8b27d3a,7fd917ab-bd44-41e0-b0a4-0bbfbcce24c5,character_skin,83.05,EUR,google_pay,refunded,MD,,2025-07-24T17:02:34.614550
22d55cf1-248d-4170-962d-822deb75adc1,b4b6ef8e-2d47-466c-a781-fa206902d7c0,a3d20f8d-0c68-4118-8fe6-14f5e192b771,exp_booster,76.98,USD,bank_transfer,refunded,DK,,2025-07-14T04:00:28.772700
829b80dd-67c3-4ef9-a6ab-8231f850cb4f,65139576-8232-4396-8991-a2a47468eb57,4c6565c9-9686-481d-9228-869498ddb0ce,gem_pack_medium,13.89,USD,bank_transfer,refunded,MN,,2025-07-27T22:35:48.272764
27c4ef24-3afc-4b68-aea3-cbd240b164c0,4ebf9b01-03ff-4195-88aa-37ab5e1afa5d,7805dd88-a462-421f-a6eb-6d26a32defcb,exp_booster,34.39,KRW,google_pay,failed,KM,leg,2025-08-01T17:01:32.096619
b26e0596-286a-4b7e-8716-71fc04d68a6f,87d37340-b78c-40e9-8ab0-985f95d2587a,30fbdc85-a9f0-46d2-909b-cca8ad2ac1b3,gem_pack_medium,44.91,KRW,bank_transfer,failed,LI,place,2025-07-06T11:34:54.247982
5c41a2cd-49f1-4446-98bd-7a38d8b8c1d2,59b6a374-cbda-466a-9820-3c7edde5e29a,6617cb80-9e34-4d38-ae78-fb52a6db6074,weapon_pack,28.55,KRW,credit_card,refunded,ME,,2025-07-25T02:43:34.058680
11eb527e-da9c-4d8d-bb77-324b776fa38a,d5344bb7-c997-4369-a572-11cfc1bf928a,6711d5ed-b791-48f0-b4cd-9d3b690dee87,premium_pass,17.21,JPY,apple_pay,pending,BG,cup,2025-07-20T06:03:48.813015
73d024e5-1fd5-4b16-8ec0-3a2f8909451d,35d150f0-01cd-4d32-a0c5-f858d33391f5,74b87836-f830-4b35-8f48-fdd9ecfed53f,gem_pack_small,23.27,KRW,apple_pay,refunded,OM,,2025-07-13T09:51:20.748883
16ecbe43-68b9-4e57-b9d3-09ce14ca8a53,33a821a2-2e28-4eda-8e83-60f9b1326a1e,d857bd1a-018b-4543-a31e-5e7e75f4a064,gold_pack,28.69,KRW,google_pay,completed,CM,mollitia,2025-07-26T04:51:18.201754
c1d52073-5328-48b9-965c-68e52345fb5a,fc304d2d-1940-40c7-81c1-ca737e78f3cf,b5163279-9ccf-4607-b63e-04943266cc49,weapon_pack,43.82,USD,credit_card,refunded,MW,,2025-07-06T08:10:57.067529
891f8caf-988d-4070-b7f9-1d90d586eb9c,6e844199-51e8-4c71-bfb9-f8932d59de03,b8bd3bec-889b-46e6-a77f-e73857ec6e10,gem_pack_medium,20.88,EUR,paypal,failed,NG,item,2025-07-29T08:44:27.576442
1d2efdb2-8558-437c-a8c8-f8cf93b7e7f2,ebe91162-9883-4709-8b46-74df40b5db43,eca3eef2-58e2-432c-9bc9-194f6ab925d4,character_skin,32.41,KRW,apple_pay,completed,VU,,2025-07-14T15:42:41.452502
12f66d63-bb51-44db-9c6f-ef91153b40ad,e001dde7-4523-477a-ab7d-84aaf4dbd8e1,8e8dd1d1-1eda-4e53-9af4-364b4089f15c,exp_booster,73.32,EUR,apple_pay,completed,MM,,2025-07-16T13:48:09.770663
67d28f7d-d56b-4b51-a930-509b887f109d,31c2bff6-8301-4745-9974-74d2f96d9a24,a825514d-2fc1-40d9-a54a-358cc3dcb7be,gold_pack,84.02,KRW,bank_transfer,completed,PT,,2025-07-28T19:12:48.682458
854e4381-dded-4a05-9bbe-14a3707ce64a,1fafa389-64e2-4d4f-ab78-f0d7845c0dc3,abac926b-76dd-4d92-9083-e34df612e6ea,gold_pack,90.91,EUR,apple_pay,completed,AG,imagine,2025-07-16T08:28:42.396499
2cb4baf7-aaa3-4807-a608-4384049bf2ae,5756cd8d-9a88-4456-98d6-e75c996b6b5a,60f8bc23-1417-4973-b6bc-d2cde99c8132,gem_pack_medium,11.92,KRW,paypal,completed,PL,,2025-08-02T15:50:51.476286
89d5d850-9387-4e59-9a2b-0a5bc0f88aa8,a59773e3-283f-4b21-8a26-42dadb091282,2ac84263-bbe4-4b0c-8bed-b8aa64c28133,gem_pack_medium,3.72,USD,bank_transfer,failed,PT,,2025-07-27T16:31:12.442392
9cbf44de-44a9-455a-9339-9826fb2aa24d,035d1ca6-4ae4-4ab6-a83b-47a6edc4aaad,789f16c1-10d8-4a9a-a5cc-a1fcf2c6ce13,exp_booster,11.55,JPY,bank_transfer,pending,BO,type,2025-07-17T19:49:10.009312
38045dba-b9f5-49c8-a4cc-bea3988e50c2,bb8f8f2d-37a3-43d9-a792-7b35c4f1adf7,3c4b5b9d-e462-4292-8a98-b9bf3e5bfc66,gem_pack_small,63.31,JPY,apple_pay,refunded,PA,,2025-07-09T07:50:00.726415
ffa16289-580f-4c52-a0ba-b4a141bf248e,617522a2-90b2-4fb3-809f-1adb663897ee,ec1c16e6-368d-40df-ab83-49324b30ccd3,weapon_pack,77.01,USD,credit_card,pending,MZ,tempora,2025-07-06T00:42:04.389788
7f6e6f2b-f660-42e5-a7e8-0df146c1e540,6a8ff242-6509-42f6-9a26-cdf56d7c289b,c210ccca-9fe2-43e7-a594-7d323f78b76b,gem_pack_small,22.79,KRW,google_pay,failed,ET,,2025-07-31T21:09:47.343483
303871e8-fe6e-4387-9a0b-bc83ec972f79,ea4cde5a-a58f-4c1d-8f14-7b85a5a374e6,109f4baa-b6a5-4b15-ad3a-9cce3521b7fd,character_skin,7.66,USD,apple_pay,pending,TM,,2025-07-07T08:52:07.849119
aeebb561-f2cd-40f9-bfe7-b07db83090e6,b10b29f1-9f66-4bf6-bc06-72d3f231f77d,ccaef6e0-2845-44c7-af09-e2b8ed14defb,gem_pack_small,39.65,EUR,google_pay,completed,GT,,2025-07-30T00:03:00.463336
f0254d28-e0e1-4e0c-85fb-84a722e29a8a,cd3d624c-11f5-4e9a-aa36-3808efc4b2ba,f7caea54-eb64-4e24-bfba-bfbb345c7b35,weapon_pack,39.32,JPY,google_pay,failed,UZ,,2025-07-30T16:28:09.475718
2f13ff5d-b9f1-4f49-bc04-5dee25fa0102,236c77cc-41d7-464f-9b97-8e0f9af2cd29,a5ee15cd-b719-4837-b36c-54cf9d7c1c77,character_skin,45.04,EUR,credit_card,refunded,SG,,2025-07-05T00:44:54.842787
492ac51e-3746-4913-b6e3-3bf784b201b2,ff7a4a4d-4220-461e-9efe-ea4a0eea608d,c9b14893-0506-4cb6-bca7-a20fd9c82c3e,premium_pass,58.39,JPY,paypal,refunded,GN,,2025-07-20T20:47:58.160798
2a68d850-4234-4511-abf6-a552b05552cf,5a906f74-f859-47d4-9dda-6d567f50e9bf,0bb03de3-9123-4823-941f-27d607cb8526,character_skin,27.86,KRW,credit_card,pending,HR,style,2025-07-29T20:25:23.013942
2ed3768a-15da-4367-a989-74ec2ca2b958,1765a928-a4dc-49eb-9c0f-d7b116ec887d,ed6be95d-fb7e-42c9-b304-a12854087ee3,weapon_pack,86.46,JPY,credit_card,failed,MR,,2025-07-19T07:30:50.546683
4011937c-0229-4022-b956-9ca18a76e85f,aa25865f-a943-4831-abe8-9a9fc46087bc,8434b98b-ec84-4c3b-84a4-89f964769a72,gem_pack_large,53.19,USD,google_pay,completed,TM,,2025-07-25T14:02:53.022520
5ca4fdf3-0cab-4470-a7ac-e1d5e82564c0,9ee21654-e35b-440f-bcb2-0add7c4a76eb,fa5358a9-3c79-4334-83fe-55e904f1a849,premium_pass,98.93,USD,paypal,completed,KE,allow,2025-07-08T21:17:39.304059
115d35e4-a0f2-4fab-926c-3da2557dd885,5877aad2-b49f-4cbd-8ab6-b4d4b2bfc10c,16b2ab95-1f46-4932-b539-8e355b3a707c,gem_pack_large,15.39,JPY,credit_card,pending,FI,,2025-07-10T22:55:51.499902
78b906be-fe1b-454e-8f33-9b8729be5248,066a20dd-5466-4655-9980-754f777055e1,902b52ee-f8ac-4643-8632-9dd1ef673846,gem_pack_large,44.95,KRW,bank_transfer,refunded,AG,,2025-07-19T14:32:12.264327
6834bff0-eca5-425e-aa34-7e5d1ee90eca,0b131835-064f-45c6-894c-c2cf5a8d0a77,6dd2b5c3-2edc-4621-8d68-716053e55f2b,premium_pass,28.17,JPY,google_pay,pending,AF,,2025-07-08T01:59:26.548915
7a683f17-6a25-4750-bccb-772db6abd396,20532776-d13d-4e76-b18c-c504e0931b99,142dd45a-4c29-4a72-b2c9-6a408c97bd25,premium_pass,89.85,USD,apple_pay,refunded,JO,,2025-07-05T16:24:39.707922
8b81954a-e0d3-487c-857e-99176b9c2450,bae13db8-1911-4a2b-a3d6-1fdb7f4d4c2a,75e9ff28-4e40-4f38-8eaa-9207f455e8c1,gem_pack_large,89.54,USD,google_pay,pending,SM,,2025-08-02T17:55:56.754758
b5a0d0c2-31ba-4748-8e9f-099d02751e7c,68c2ae2f-e04d-4afa-9af9-642667c8c621,c69868d3-bc59-4a35-9350-b5294bc24924,premium_pass,52.86,JPY,apple_pay,pending,CR,,2025-07-29T21:05:55.634859
460524fd-e552-47a3-8569-ab49c710dc1e,ab3adede-121a-45f2-93c0-bd48fbc50e8f,d2595fc3-927b-42e4-9ba6-20a8a176ab3a,gem_pack_medium,76.88,USD,credit_card,refunded,KR,,2025-07-23T19:50:08.326399
41e903a3-b3e0-410a-b4a9-28a49d202ac8,ac8e9fe9-42e5-4cd2-a5fc-af61a8b90260,392b589f-e8e6-4a0e-8077-6f8615c988ca,gem_pack_small,27.01,EUR,bank_transfer,failed,LU,,2025-07-20T14:32:13.135652
a52e3776-5929-4490-a034-226c365851f5,4743a194-cb21-4162-8273-e3947441a938,e5c7f12a-d20d-42fd-b138-e1f756dd59c9,gem_pack_medium,50.9,KRW,bank_transfer,failed,BA,,2025-07-20T19:21:51.506568
b175a7a3-4812-49da-94ba-dd7ee69c37a6,b4ef4db1-8759-4c8d-b2db-93169fb3e032,b84ba945-4a34-4a7d-82b5-89bc39542cf6,weapon_pack,65.75,USD,credit_card,failed,CM,expedita,2025-07-26T11:22:47.492529
ac01fdb9-1922-4fd3-aa03-906d8cf95087,1deb6fc0-4bce-49cf-83b5-c21ad76c76d9,a6fb7ed9-7e66-499d-9f32-47c0d2a504f5,character_skin,4.07,JPY,apple_pay,failed,NP,,2025-07-21T16:00:51.284871
bcdd5548-aa37-4d72-b0fc-6c7c9aa06bbe,a68ea67d-68a4-4133-ac7e-b6b9c585fd13,ca6b0b40-3391-4490-8ae8-10acba52f95a,gem_pack_medium,85.8,EUR,apple_pay,completed,EE,ok,2025-07-07T19:10:48.328534
5b389062-5795-4d72-a189-79dc4b09ff83,96bfb351-1890-4b77-ae56-1a09259ec604,254b41e6-46e4-463e-919e-512a472bcc6f,exp_booster,3.22,USD,paypal,failed,TW,nemo,2025-07-21T18:26:27.391007
82bc76f7-fddb-4335-8b01-44a7ae3e40d5,730495a8-4052-4e32-b8b2-eaa2a360d7fd,0394bd5a-ae5d-4468-8ec7-cd33544dd352,gem_pack_large,63.04,KRW,paypal,pending,UG,,2025-07-05T10:18:57.460599
ab7d36c2-7536-4c93-9d59-596086b2fda9,92ff7fbc-2b08-43ba-8eb8-428f269f3432,1c4cc9f4-38ca-4163-a2ed-bbdea1a46f1e,weapon_pack,35.99,KRW,google_pay,completed,LY,,2025-07-21T20:52:06.682610
6af27085-ab1d-4c2d-b661-8c3c5c4d57ae,81a77069-b799-404d-994a-5b952569b052,0e46de66-b794-4fee-9441-df99ecd60b85,gem_pack_medium,75.81,USD,google_pay,failed,VA,,2025-07-10T08:59:25.330012
9bf683b7-7799-43b8-a552-3aa19367b2b2,ab69409d-367a-4d86-a4a2-82a112d56ebd,f34adffe-2e94-4ade-b82f-c0232d4214f4,character_skin,7.65,JPY,google_pay,completed,IR,facere,2025-07-23T07:41:35.539226
03ddabb0-4778-4fe9-bc8a-6585590cb49a,d500c5a5-1672-46f2-a023-3487b1f48db4,894a43d2-3759-4036-ab13-ae68229ff1f2,gem_pack_small,47.71,EUR,google_pay,failed,TD,,2025-07-26T03:04:21.970111
cc288e76-ff7e-491d-a2b8-62da36524df2,86cdf663-f3e5-4d8c-871c-753c5a1b28f8,b86a0db0-69b8-456b-8785-32b8ab08f81d,weapon_pack,6.18,KRW,google_pay,pending,TD,,2025-07-22T20:09:59.648848
bad29ec4-ec33-4845-885d-8d97887660dc,76c253d0-0569-48ac-9405-07536e23f3de,1b2f27f2-3749-44fa-9df2-3ee95d7bdb06,gem_pack_large,64.66,EUR,paypal,completed,NI,,2025-07-28T01:57:27.639624
f80a8b8f-e101-4371-9354-02f6ba483457,8b4a62ba-0f00-4482-ad28-114be510591e,b9063895-2de3-4c72-920e-427db7bcf359,gem_pack_small,27.36,KRW,google_pay,pending,TN,,2025-07-14T22:36:46.636652
9b4c000e-25aa-49b8-87ad-d61c9c7cd3fa,91e0c600-cd63-4589-bfbf-33014a7ad83b,c8ce7b32-60c6-40cb-9728-f16557dc97f7,exp_booster,54.46,JPY,paypal,completed,GN,,2025-07-10T21:54:15.879731
2e989dda-f7ea-471e-ac8b-cb8730de9e84,4743a194-cb21-4162-8273-e3947441a938,3f69e31d-1463-4c1a-bbb6-6348638b3810,weapon_pack,21.12,JPY,credit_card,refunded,CO,,2025-07-20T13:34:34.841897
ae27b863-f9da-43aa-99f6-236c9448f8a2,61612097-e274-4434-8986-9759ef440b43,0652e0c7-8d20-48a2-b39b-261a39a89610,gold_pack,19.31,JPY,paypal,failed,UZ,,2025-07-06T09:55:13.082191
ffff6e75-b3d3-476d-9ed3-0f651eca274b,9874e3dd-5845-4299-9eb4-41b1e2ecafbb,022b4e93-2228-44af-a0ef-12941e232778,gem_pack_large,6.41,EUR,credit_card,pending,FI,democratic,2025-07-22T05:47:06.876251
dc7564a8-cd28-41ea-8e53-886fb59921b3,c83985b6-e2be-4f42-8540-1dbe1a071e63,ead025cf-fc33-4222-9a52-649c2de74350,gem_pack_large,49.67,KRW,credit_card,failed,AE,my,2025-08-01T06:30:02.353228
2bd23189-6267-4158-b116-184f4a9a2b0d,458b5464-071c-47e8-b049-4528c68e3034,c8400338-5fd9-4615-898a-8cd78e23ac38,exp_booster,4.26,KRW,credit_card,pending,BN,,2025-07-27T10:13:12.379744
767f445d-0b39-4a23-96aa-5bd629d98422,5230ecba-89a9-4b7c-81b7-de1a0d886118,4ee8951d-3504-45fc-8994-4e537569e488,gem_pack_small,5.05,JPY,bank_transfer,failed,NI,,2025-07-19T05:23:43.960861
a46fe294-52d4-4289-8ac9-6a3ef5fdd129,c06bc178-f326-4e8b-9fca-f112e1d69a4d,f0b7681a-d52e-4013-b951-9ac5fd9a6c55,gem_pack_medium,91.13,JPY,credit_card,refunded,PA,,2025-07-18T18:50:34.641209
d13f3baa-b361-487b-8203-1900fe909dce,be4bca0d-453a-4bd8-a000-9deed1ac9d0d,fe15a7ef-a93d-48f1-ac4e-e91120854aff,character_skin,93.87,EUR,credit_card,pending,SN,,2025-07-19T14:46:37.783092
1574ebd5-00e2-43a4-a93a-eba6e888a81e,c9a7f6d5-2587-4c03-9b93-7d4d1bbb7294,db2b879d-cb95-447e-b217-136d7930f90b,gold_pack,28.85,USD,credit_card,pending,AM,hope,2025-07-19T19:03:50.832355
6497aef9-dcdc-407d-b796-6d8711473aa2,990f5cb2-d22b-4790-9a0a-5a8e773a9a3d,368b659c-a1f2-4db5-9679-e7b5f7ac9afb,gold_pack,61.61,USD,paypal,failed,TH,,2025-07-10T03:43:29.906085
c7f129cb-0e2a-4746-9f59-d5a82cb33cc7,d9cb47dc-6f0a-4d06-b9e4-53bf7a6dd067,3ff280de-d4e6-44e0-a25a-73c6033202fe,premium_pass,54.16,JPY,google_pay,failed,BZ,,2025-07-13T19:15:59.155190
e5d41a2d-7ce6-4da2-b3aa-67c3cc6d9675,03df01dd-885c-4524-824b-5527b0b22eaf,9931683b-e448-49a0-9cb6-4998775ba018,gem_pack_small,12.42,USD,google_pay,pending,QA,,2025-08-03T08:37:53.300042
fae47b52-f3ab-48ba-b560-43a32a763c25,eca6d0a5-c420-4938-ae40-920da9ff0567,e3731e77-18db-40f1-9745-eab205c411cf,premium_pass,38.69,USD,apple_pay,pending,GW,,2025-07-10T14:55:48.242283
a892c8a4-94df-410d-93b5-889d48b11f1c,36c9c7b5-91eb-4051-a2ee-1f7e5e27fabd,89517d11-cdf5-450e-b4be-4bca3718c4cd,exp_booster,19.15,JPY,apple_pay,refunded,HT,,2025-08-01T21:15:51.885833
3113fb96-9b86-4d88-a4f0-de72fb16a52f,86cdf663-f3e5-4d8c-871c-753c5a1b28f8,42bd8c81-2b19-4519-aed5-f2d8ee6553a7,gem_pack_small,28.86,EUR,paypal,completed,BT,,2025-07-30T01:35:46.905180
e7e515f6-64a0-4e87-8497-ed7d4f2ac129,ca92a710-6ac4-4882-8ea6-1c125629e7fc,8469ed21-6c97-46d6-9698-479f54a14515,gem_pack_medium,37.54,JPY,google_pay,failed,GM,,2025-07-27T11:45:16.826703
1a3b086b-2b38-4b4e-acfe-76bb10d479ed,68c2ae2f-e04d-4afa-9af9-642667c8c621,9a7c20e0-1164-49a1-b621-c73ef3484c2d,exp_booster,79.75,EUR,bank_transfer,completed,SR,,2025-07-17T18:29:17.884458
b9783c6b-4fb6-4fa6-9556-163dd70b9f54,03e57e07-a610-4e72-ac22-94a042f02ba1,3f947763-ea62-4e91-b529-4ebd8aac1c96,gem_pack_medium,92.58,KRW,google_pay,completed,TD,,2025-07-20T15:03:31.297236
4973d3e1-217a-4a08-b145-7e07af99831b,450eb775-4947-44ac-9811-96afcb894fdc,84fb80c9-07b9-41ce-bd02-7ec8cd4c1f78,gem_pack_medium,53.33,USD,paypal,pending,TJ,,2025-08-02T03:45:07.780502
a11019d6-0ef8-415f-a2ab-4e8be7f253ec,baa064aa-b344-4f59-aa5b-80d2bc782b08,a5cf71f3-6cf8-44cf-b484-34219b51aa95,premium_pass,59.64,USD,credit_card,completed,AM,,2025-07-08T20:24:34.444792
a0647851-85f5-4f65-9c7e-9998be623f73,a81ecdc3-c13e-429c-a649-60408b94c6a0,373a6f2b-e1c3-453c-b5cd-faac7c6abbbd,character_skin,71.53,JPY,bank_transfer,failed,NR,,2025-07-12T23:27:58.972245
46c355b9-2bd8-45ca-8a0f-0bad0010383c,75aea640-a164-486d-8272-73e24e1a5914,cec8c72c-1258-48c0-9518-e43f65aa8102,premium_pass,85.17,USD,google_pay,pending,DZ,hic,2025-07-14T06:47:33.532686
dd30b4b4-9bee-48a1-a31e-b2cfba044846,01f081dc-c4bd-44f2-b9f4-691eb131ff42,0582a705-da21-498e-b84a-32817bbe87ca,gem_pack_small,54.96,EUR,credit_card,pending,MU,,2025-07-07T23:24:02.979682
e1e412d4-1542-4b4d-8372-ab7ecabefc72,c145dfb3-60a3-4a53-83b5-d4b34e34bd7a,728d1abb-83b7-468d-aa27-661fa3362629,gem_pack_medium,40.65,EUR,paypal,pending,AL,,2025-07-05T20:19:50.019437
6dce256d-6319-41e6-8f93-14c9030d9490,b9e41c5d-55d0-42d1-a267-6496cf6261d9,4c11f1a5-a03d-4da3-98c2-601cea3cd1c9,gold_pack,62.95,JPY,bank_transfer,refunded,TD,beatae,2025-07-16T04:55:52.422294
c8acecc2-eb9c-4c15-9dc0-e696ac4d24bc,e01a2b72-70d7-4d21-8786-e92e5fe04ffc,01be80c5-aad7-4d3d-a273-27bbcc722307,exp_booster,12.91,EUR,credit_card,pending,CA,adipisci,2025-07-07T11:49:07.545760
6c66282d-311a-4d31-822b-2a3345d02da1,ed83f93a-4295-435a-a526-8fc8c9d24eda,307f4ef8-e1ae-40f1-95b0-6fbc3337d793,character_skin,65.75,USD,google_pay,pending,ST,,2025-07-24T14:19:14.328657
9257b12b-d493-4b1a-8d41-b6c27b4c1d33,6e844199-51e8-4c71-bfb9-f8932d59de03,07312c45-194a-4015-ba0a-dbebf9bc5d73,gem_pack_small,48.97,KRW,credit_card,completed,GR,,2025-07-31T18:23:30.457052
1f5bdfdb-a08d-43fc-a19d-055d06849a67,b6d7dd03-0050-4af5-93c2-f462364ad58e,ba1bfec3-438e-4b67-ab8a-2596370eeb6f,exp_booster,6.4,JPY,paypal,refunded,SK,veritatis,2025-07-17T04:43:08.315497
bfef0903-ff8a-4d54-a0c1-215e361d4cfd,884716ae-6238-4cf1-99ae-054c152ba6e2,04a3507a-e31a-4385-93a0-f6d8e9099545,exp_booster,77.65,EUR,credit_card,pending,GE,,2025-07-07T13:05:37.599347
b729bc6f-e750-4d62-9076-cfe66b893fd3,5fad0d25-ca19-4d3c-a755-aff446cae9a2,9d26cb25-44f7-4176-a32c-3f1df2f6e1c3,gem_pack_small,53.87,KRW,apple_pay,pending,PY,,2025-08-01T02:26:02.254559
94bb84e2-6512-425d-b2c9-b59e62075153,2f3f63a1-31e3-4312-b944-a6eb80f6d5d6,7d398160-549c-48d1-b5a0-d09f1c43ebf7,character_skin,5.52,JPY,credit_card,pending,NA,,2025-07-24T15:45:04.350362
6ac775f5-c072-447a-9da0-7d2932c3c67d,1aa4548d-1306-408f-b1ca-19f31cf9df17,5322a336-296e-41fe-a453-9d99df13fabc,premium_pass,88.77,JPY,bank_transfer,refunded,ST,,2025-07-13T23:13:09.186329
db3040d1-e4b5-4397-af7f-96576861c9cf,1cd3374d-c293-45bb-a3fe-ef489a0f3e52,252b678a-7ba5-4dbf-962e-65964c88b457,gem_pack_medium,52.52,USD,apple_pay,refunded,UZ,child,2025-07-17T05:12:00.508669
524198e4-a902-4c18-8003-a350a21bcbab,eff17527-cf34-4fa7-8048-74fe812e3363,8fb84f32-702d-41d3-b62e-12d4727e5b98,character_skin,76.71,KRW,paypal,refunded,BE,,2025-07-13T01:30:58.165001
15ff811d-7896-4e01-90ff-23442a7059f2,bf79a80e-c3a1-42c4-9e9b-eda0e17774d7,3c227ed8-f9ea-48d7-a9ca-e9d51b78719d,gem_pack_medium,9.25,KRW,apple_pay,failed,TN,mean,2025-07-06T12:49:42.607603
ce7a7bf8-1f2a-4843-91d8-824ed5c8c8c0,fc10c5c9-44c5-4ef8-9a36-149f7189504a,d02b15c6-bb50-4337-95b8-0114b0ac9cb5,exp_booster,68.71,JPY,google_pay,failed,AT,,2025-07-21T13:48:01.060936
706a2ea8-43ac-4e1d-8e58-cd43b9532ca1,0cd2aef4-17c5-4da2-9e0b-da260dd8b542,1e0e3370-bbd1-48fe-840b-82054faf96fb,premium_pass,26.25,EUR,credit_card,pending,AO,,2025-07-27T05:13:39.458119
22c5b45e-1b86-4bac-921a-679a88f10ec9,c30f43d8-7c2d-47c9-b375-c14aa64847e7,11c696d7-1999-4644-a1ed-341b2cbf0b02,character_skin,61.17,USD,apple_pay,failed,LY,,2025-07-30T23:31:47.535740
b8b0745d-d552-40cc-9178-4859d7aec667,39483634-db78-46f1-8c39-2af5d3962172,43b1bab1-b163-48bb-a96d-db539e2373b6,gem_pack_small,17.05,KRW,google_pay,completed,KM,,2025-07-08T09:03:24.425593
188b9d6b-6731-4782-a458-cdd3d9ebf1b6,866db2a9-3759-47e6-bec0-438211060733,d5a5332d-0f23-45ce-9bc1-c86522c7fec4,exp_booster,24.23,KRW,paypal,failed,GA,from,2025-07-23T02:05:09.744873
deb7ae8c-26bf-4435-aafe-e46ba6be1de4,c83985b6-e2be-4f42-8540-1dbe1a071e63,13dc963b-e7db-48c1-ac64-982788aaa907,gold_pack,79.92,EUR,apple_pay,failed,PH,year,2025-07-24T17:13:58.120936
6dc9df11-9679-416d-ab7a-ae79f44428f9,e459f3dd-ff45-4414-9e85-303fa7f32a87,af523cdf-4e6d-43a8-9eec-4533000cb016,gem_pack_large,59.39,EUR,bank_transfer,refunded,SN,,2025-07-18T14:36:57.893539
27af994d-f69c-46ff-ad14-90221d83d5c0,83f5cce6-495d-4778-ac9b-abbe4f54b548,a8b50696-4f09-4462-b404-3a9ed941fce8,gem_pack_large,25.45,KRW,apple_pay,failed,MH,,2025-07-27T04:17:47.184347
