log_id,user_id,session_id,login_time,logout_time,session_duration_seconds,device,os_version,app_version,ip_address,country,timestamp
b7e616b9-3d3d-4219-aa96-6cdceda3e45e,44700fe2-9938-451d-a3cc-7e2c8e10fa81,f67caec9-978f-452d-a813-c88ef7b2f2c1,2025-08-02T18:33:48.336160,2025-08-02T20:02:02.336160,5294,PC,Android 13,1.2.0,57.206.131.37,KH,2025-08-02T18:33:48.336160
2adadfaa-a06c-4c06-9cdf-b35beee2d375,ea53923c-9ecd-4abf-8f32-f28dcc43c1a9,a8ab78ed-2631-4afa-9ad9-09f06d2d79af,2025-07-21T15:35:48.336160,2025-07-21T15:55:00.336160,1152,iPhone,Android 13,1.1.1,207.255.90.129,DM,2025-07-21T15:35:48.336160
a1754551-b60a-45d6-9937-9a1f030b2424,8b75a814-71a7-4e2a-a88c-e271a2660e28,9b22aae4-7817-4769-98d4-662e5c9b0c38,2025-07-23T22:26:48.336160,2025-07-23T23:10:03.336160,2595,Android,iOS 17.0,1.2.0,2.154.12.41,RS,2025-07-23T22:26:48.336160
cae7918d-5405-4034-9273-15feb36b5da4,63d82ed0-5418-4d96-84f3-059b747fb59e,d2470c46-e045-4ed8-9c6f-13f55faf0039,2025-07-10T19:57:48.336160,2025-07-10T20:52:03.336160,3255,iPhone,Windows 11,1.2.0,158.137.100.63,IQ,2025-07-10T19:57:48.336160
d4ac4e21-45e1-4585-8a9a-a78b0d88fd30,5ba0abed-a53c-4df6-93db-71b8494af778,fca4b96e-9d68-4c5a-85eb-e094751ffb62,2025-07-12T14:57:48.336160,2025-07-12T16:49:54.336160,6726,PC,iOS 16.5,1.1.0,142.173.118.52,IL,2025-07-12T14:57:48.336160
8c7c13cc-a74d-41c2-9120-2ef9f5580171,3710b130-f59b-4cbe-b90e-98f9de400df8,4729fbc9-502a-4f5c-bd3a-89a37152103e,2025-07-22T06:47:48.336160,2025-07-22T07:27:15.336160,2367,Android,iOS 17.0,1.2.0,166.198.191.214,MH,2025-07-22T06:47:48.336160
c8a3c9e1-93a0-4ac9-8642-cc6e019f9b43,cc2b1a9e-2316-415d-8b2f-492486b75617,6b9847aa-4ea5-4a98-b1c2-9cb7a3806de3,2025-07-24T03:06:48.336160,2025-07-24T04:01:44.336160,3296,iPad,Android 13,1.0.1,79.225.15.35,RU,2025-07-24T03:06:48.336160
67fe18e6-3249-422f-ae4c-1af498e4e4b7,d733b3c1-02ea-411b-b66c-889ebb9aa631,60cabc08-b34c-45ee-8905-85e43351c7b1,2025-08-02T05:28:48.336160,2025-08-02T05:42:03.336160,795,Android,iOS 16.5,1.0.1,142.88.40.67,RS,2025-08-02T05:28:48.336160
128f6d4a-f05c-44c6-a255-48929b808299,0b2ab0dc-3259-405f-ad0a-af16ec31443e,003660c8-9e40-4254-9a6c-6faa2383009e,2025-07-15T08:39:48.336160,2025-07-15T09:37:25.336160,3457,iPhone,Android 12,1.0.1,61.116.144.92,EG,2025-07-15T08:39:48.336160
ad926047-479f-4b03-b555-f7623e5a01cf,ee03f7cf-8cdf-4c80-af32-cee07a152176,20de5fd3-e2f7-4e05-b7c3-3431bf101234,2025-08-03T06:30:48.336160,2025-08-03T07:17:17.336160,2789,PC,Windows 11,1.1.1,154.252.6.233,VA,2025-08-03T06:30:48.336160
6597b601-ac1a-43cd-b22d-1960fb9f700e,44700fe2-9938-451d-a3cc-7e2c8e10fa81,12a8b604-40b8-4bb8-a2ca-f3d3a6446477,2025-08-02T01:16:48.336160,2025-08-02T02:42:18.336160,5130,Android,Android 12,1.1.0,47.233.246.85,VA,2025-08-02T01:16:48.336160
a3af969f-5821-405d-b464-8fac3661ee7a,9fce7dfe-1f71-450d-9b67-2b17873c12a8,a7680a71-0391-4fa0-b08a-1a0ec1ad8e42,2025-07-24T00:41:48.336160,2025-07-24T03:36:25.336160,10477,Android,iOS 17.0,1.0.0,92.254.238.96,CZ,2025-07-24T00:41:48.336160
741d5647-9494-476a-9cc0-d2ab2b4f2061,fda5eb19-957d-46ad-9466-2d60c15b3cca,bc78acb4-2ea0-43a9-8671-48d236aa68bc,2025-08-04T12:46:48.336160,2025-08-04T13:22:34.336160,2146,PC,iOS 17.0,1.0.1,20.228.245.212,CA,2025-08-04T12:46:48.336160
ba80ef0b-952d-46c9-aad0-57b476d1fc44,af760a7b-e2f5-4d2a-8964-1af0e6d8111f,dec8244f-eb8f-4c8a-b215-182e14d9bdb1,2025-07-25T04:41:48.336160,2025-07-25T05:36:51.336160,3303,PC,Windows 11,1.2.0,86.193.174.99,ZM,2025-07-25T04:41:48.336160
11713090-e7e5-4d5d-9991-c00c45738ac3,e4c21fcc-1cdf-48e8-813a-9f9fe84325df,66638919-55e4-432f-ac27-7a4063c3f17d,2025-07-17T09:55:48.336160,2025-07-17T12:46:23.336160,10235,Android,iOS 16.5,1.2.0,124.128.15.32,SC,2025-07-17T09:55:48.336160
0fa771bd-6ab8-4850-872d-2b903b1aa4ef,87ce46d3-e8cc-49d4-8c3d-8cd1bdb066d5,8e15d17b-c7d6-410c-996c-2d45acea9102,2025-07-18T03:39:48.336160,2025-07-18T04:05:35.336160,1547,PC,Windows 11,1.0.1,123.51.119.164,VE,2025-07-18T03:39:48.336160
7b9abc80-d33c-4947-ae8c-3913658d9d08,9f0586cf-b2e5-4f31-a117-12a77d66926f,ee0881d5-7ab9-409f-9b6a-05ef2b0d9fbb,2025-07-28T21:36:48.336160,2025-07-28T22:00:09.336160,1401,iPad,Windows 11,1.1.0,212.102.17.57,MY,2025-07-28T21:36:48.336160
ad69f7f2-e0a1-4508-89d0-4d681afb4de3,fda5eb19-957d-46ad-9466-2d60c15b3cca,5a50bc17-beb0-4509-a32c-2909ef34bde2,2025-07-24T00:16:48.336160,2025-07-24T02:02:12.336160,6324,iPhone,Android 12,1.2.0,111.31.111.26,NO,2025-07-24T00:16:48.336160
855a15db-a40c-468b-96d2-0bf690d3f974,8d24785c-1e98-435a-bde3-14bf4b00ba91,e710fa4d-640d-44ad-a869-64086d56b0e2,2025-07-14T20:24:48.336160,2025-07-14T21:02:20.336160,2252,iPad,iOS 17.0,1.0.0,132.14.232.187,KG,2025-07-14T20:24:48.336160
09fa9291-10df-41f1-a092-6201cd842a92,c866983b-db2e-4a69-b8a2-8bab4f9d0fc5,15feb3df-1f58-4016-9cbb-73bc7870c28f,2025-07-15T13:04:48.336160,2025-07-15T13:39:39.336160,2091,Android,Windows 11,1.2.0,100.14.117.5,MK,2025-07-15T13:04:48.336160
93e2decc-fb27-49e4-8103-6705428af1a1,5450a627-a5e8-4e73-b711-a534d9a713fe,c554f2c9-a05d-426e-adde-4e04af2b33b8,2025-07-17T11:17:48.336160,2025-07-17T12:57:37.336160,5989,iPad,Android 13,1.1.0,198.90.47.98,CD,2025-07-17T11:17:48.336160
b9cddb5e-4007-40d8-95f2-f0a1c4af7c94,c9ef3841-fe02-49bc-9617-c8a613267d69,756010c6-9d4b-46e5-a227-ba471712dba0,2025-07-16T16:34:48.336160,2025-07-16T16:49:56.336160,908,iPad,Windows 11,1.1.1,100.232.90.154,LV,2025-07-16T16:34:48.336160
14adc434-60af-47d6-a168-6fa499216045,2e354896-ab58-4513-9f02-019f96058c20,c63e087e-0fb4-4812-a6ac-c6f62973d804,2025-08-02T10:28:48.336160,2025-08-02T10:47:27.336160,1119,PC,Android 12,1.2.0,192.33.102.188,LI,2025-08-02T10:28:48.336160
7d9389f3-28ac-4387-b05f-857693357dce,5161e479-73e1-4177-8ed3-d03525f865fe,e95e8692-7bbe-468d-be05-ef3d37859c4f,2025-07-09T18:18:48.336160,2025-07-09T20:40:15.336160,8487,Android,Android 13,1.0.1,33.103.80.185,ML,2025-07-09T18:18:48.336160
4165f15a-9c9d-4b3b-8248-b921e69f272a,f847c43c-d4bb-4e0d-967a-44edae66672e,8410142d-d06f-433f-829f-48f63bfb2c8c,2025-07-24T16:02:48.336160,2025-07-24T16:44:10.336160,2482,iPad,Windows 11,1.0.1,191.219.227.172,IN,2025-07-24T16:02:48.336160
12bf7ca1-53c6-4913-94ee-c19729d1c0d6,4afd1dee-3682-4c95-9bb6-993828ac2621,33fa0af3-9664-45bc-be4e-8bfb8d314e25,2025-07-24T03:36:48.336160,2025-07-24T04:55:03.336160,4695,Android,iOS 16.5,1.2.0,155.115.99.80,CF,2025-07-24T03:36:48.336160
a33b1f92-f9bb-4d80-a648-5022f6ffe3d7,8947cc6c-d3a2-4a7c-b6bb-b193a40b6f11,da307663-ee24-4dfb-bd96-c458bf0a8a7c,2025-07-15T19:38:48.336160,2025-07-15T22:17:33.336160,9525,iPhone,iOS 17.0,1.2.0,217.64.188.13,AT,2025-07-15T19:38:48.336160
05a91069-83b4-46ad-abc6-70c9362a15ef,cd2a4453-1a8b-487e-bd3e-1fb649b1fa40,0fade2ac-e1de-483a-ac91-7c904e1cfcb6,2025-07-31T20:52:48.336160,2025-07-31T21:00:07.336160,439,Android,Windows 11,1.0.0,36.11.34.110,TW,2025-07-31T20:52:48.336160
4e155ee5-a8d5-419b-9f9a-d4e6bdd2534e,8947cc6c-d3a2-4a7c-b6bb-b193a40b6f11,d7bdb4b7-46eb-4eb9-b964-61fbcac64fa0,2025-07-17T18:36:48.336160,2025-07-17T19:40:36.336160,3828,Android,Android 12,1.1.0,210.23.54.115,ME,2025-07-17T18:36:48.336160
de251eb5-980e-44c9-993d-074f05cea1a4,049b3e3e-c7b8-4e4c-8d2d-2dcc104c4ccc,27a6aeec-20ff-4c6b-8d59-0f6d9354679d,2025-07-12T05:33:48.336160,2025-07-12T06:07:15.336160,2007,iPad,Windows 11,1.0.1,130.173.91.129,MZ,2025-07-12T05:33:48.336160
72eabf96-c1e3-47b6-ba2e-95a6e2fb8042,ace09e35-c5d2-4995-8c06-f4f335ee9024,1c618b97-53ac-49c2-b903-cee6e7ce477d,2025-07-24T10:34:48.336160,2025-07-24T12:46:17.336160,7889,iPhone,Windows 11,1.1.1,173.41.231.8,IR,2025-07-24T10:34:48.336160
eec63526-554f-4be4-a9b7-3821801a1a07,9fb3ff64-4f82-40c5-a8af-61e744935e35,f927780a-a49f-46b3-944e-375509314fe2,2025-07-18T21:39:48.336160,2025-07-18T22:31:58.336160,3130,Android,iOS 17.0,1.1.0,29.61.6.172,GR,2025-07-18T21:39:48.336160
05514c8a-3738-4b6f-b0e1-ef91061d2c1d,08aed317-e3a7-4598-924e-7c0b2d1af9ed,d525edf3-a33b-4913-95d4-b42639b67b54,2025-07-25T02:32:48.336160,2025-07-25T03:23:27.336160,3039,Android,Windows 11,1.1.0,153.63.207.80,IN,2025-07-25T02:32:48.336160
1260fccc-3fda-4e85-b0de-0cc202c1bf1c,b86de9ae-6a53-417f-a7e3-26ddae37201b,3fa544ef-982c-4975-93b8-9aa7d8a12e67,2025-07-10T02:05:48.336160,2025-07-10T02:55:00.336160,2952,PC,Android 12,1.2.0,143.239.56.24,MC,2025-07-10T02:05:48.336160
6ed03cf8-66a0-4f50-87c0-71bfdd72ecb8,c533a416-0a35-4dba-b24d-213e10e7217a,e3570bd8-4297-4e85-9948-970348b12612,2025-07-21T04:28:48.336160,2025-07-21T04:48:22.336160,1174,iPhone,Android 13,1.2.0,56.100.247.15,FM,2025-07-21T04:28:48.336160
1bed9f3f-41cb-4814-bfbb-d2575b35496a,d9925466-2366-4b13-b559-ff0cfc9e57f7,e0d83a7b-ba34-45cc-96b8-644506321ab4,2025-07-24T09:26:48.336160,2025-07-24T09:46:39.336160,1191,Android,iOS 17.0,1.1.0,48.183.207.90,KM,2025-07-24T09:26:48.336160
7af2fd91-7ecf-4a99-9fd2-a591822edfac,198faaf7-bbf6-4ea5-afab-34c63ea79bf0,2d28164c-3597-4f1e-b8bd-63259bd336a8,2025-07-10T07:25:48.336160,2025-07-10T09:37:57.336160,7929,PC,iOS 16.5,1.1.0,72.160.8.167,BG,2025-07-10T07:25:48.336160
4eba755c-8b40-4888-a588-09112c194d5f,c3ff705d-8117-4d83-b609-4fd3cd9a667d,00b259b7-205c-4d72-afe7-86564da1e6c9,2025-08-02T16:14:48.336160,2025-08-02T16:47:59.336160,1991,PC,Windows 11,1.1.1,199.126.39.174,MD,2025-08-02T16:14:48.336160
4e873c58-4992-4efb-b36f-40eeb58c787e,290afe03-2de3-4cd4-a1a0-3d2d53a990d4,ef697dca-796e-45b4-9b63-aa4e0bc5abb8,2025-07-22T03:19:48.336160,2025-07-22T03:56:57.336160,2229,iPhone,iOS 16.5,1.2.0,36.129.42.118,BR,2025-07-22T03:19:48.336160
33770322-c14c-47fd-8f9e-2eef4a7053ad,da8695ea-c299-41df-a46b-8e5bd8701338,fa6aecde-b291-49ec-86cf-993b7738aa6c,2025-07-28T05:30:48.336160,2025-07-28T06:00:15.336160,1767,iPhone,iOS 17.0,1.0.1,131.245.161.134,UG,2025-07-28T05:30:48.336160
89727229-db7e-4d35-b601-ad186d302760,d733b3c1-02ea-411b-b66c-889ebb9aa631,6f9420dd-7faa-445a-a32f-bc9b61677a57,2025-07-26T00:03:48.336160,2025-07-26T00:19:13.336160,925,iPhone,iOS 16.5,1.1.0,103.65.238.238,NG,2025-07-26T00:03:48.336160
a1dc9b82-d9e2-49f8-b9da-a2eece61da29,d9925466-2366-4b13-b559-ff0cfc9e57f7,be56e483-89e6-4753-9deb-52c448a399a4,2025-07-28T02:11:48.336160,2025-07-28T02:30:51.336160,1143,PC,Android 13,1.2.0,80.162.74.7,MR,2025-07-28T02:11:48.336160
504e0b68-02cf-4320-a19e-121a8ea5d151,01b5430f-2123-47f6-a3fb-571b425a2b98,24670518-b1c7-4649-86b4-eeff9dab8d54,2025-07-29T07:11:48.336160,2025-07-29T07:43:46.336160,1918,Android,Android 12,1.2.0,32.125.205.69,AR,2025-07-29T07:11:48.336160
7444fa59-cc71-454d-8b07-b69070925488,cb13a60d-9e1e-487d-8adb-70406fb0b1e9,5320cf26-4e71-4cac-94d1-17d18f57f231,2025-07-30T04:24:48.336160,2025-07-30T04:44:37.336160,1189,iPhone,iOS 17.0,1.0.1,164.199.135.172,EE,2025-07-30T04:24:48.336160
c143c8fd-0aa3-4b7e-a22a-1c286071c73f,e4843875-d42d-409e-8bca-9713e8d4ba2a,363459ac-1eb3-4776-94c3-fbac2d17b860,2025-08-02T11:44:48.336160,2025-08-02T12:21:43.336160,2215,Android,Windows 11,1.1.1,56.21.225.137,KZ,2025-08-02T11:44:48.336160
5d962a1e-84e1-47a8-983b-6d865fae5b43,085624f3-8d62-4bde-80f6-3e0688735c05,9900408d-aa7b-4685-83c3-6f5d6386628c,2025-07-20T18:39:48.336160,2025-07-20T19:32:53.336160,3185,Android,Android 13,1.0.1,166.245.98.27,SB,2025-07-20T18:39:48.336160
433ede9f-bb6b-446c-bc7c-18f0f7e37a9c,ebaaae39-f340-4031-9d0e-7b623541a28b,693b4cc2-a080-4566-8151-56e5f2ec9640,2025-07-18T18:31:48.336160,2025-07-18T18:41:15.336160,567,PC,Windows 11,1.0.0,91.228.54.107,DK,2025-07-18T18:31:48.336160
03ca5266-8386-479b-b9a2-25f2fd9cee16,c4110e3d-f737-470d-b186-b01f11771a09,5778708f-18c9-4eee-ba04-98395d1ddba8,2025-08-03T13:31:48.336160,2025-08-03T14:04:38.336160,1970,iPad,Android 12,1.2.0,174.124.102.88,NO,2025-08-03T13:31:48.336160
c8838c27-d16d-44ca-a231-315e5ab0d6c4,f784ada2-b98f-4676-908e-d8516830d6db,bb72a1b3-038e-459a-94ee-748c961b975e,2025-07-10T01:12:48.336160,2025-07-10T01:38:34.336160,1546,PC,Android 12,1.2.0,30.45.215.202,SO,2025-07-10T01:12:48.336160
69cee20d-4879-461a-9915-e8b2136b4214,abe35367-decd-4bc5-a21f-a06e47f8a669,592017b6-b89b-4a9c-ab3c-bdf46dab57a1,2025-07-25T14:23:48.336160,2025-07-25T14:58:12.336160,2064,iPhone,Android 12,1.0.0,147.190.208.137,GN,2025-07-25T14:23:48.336160
f65a0b40-9908-4d76-ac5b-b8775c768d18,fa5e9cb8-4c72-4f98-89ad-045591b882d3,d1f17433-aa64-4b9b-be53-bb556ec1e937,2025-07-29T01:11:48.336160,2025-07-29T03:21:40.336160,7792,iPhone,iOS 17.0,1.1.0,176.236.173.132,CO,2025-07-29T01:11:48.336160
82c674ab-ffbf-4981-a267-8feb242989eb,57265a9b-743c-4336-bd28-0d3c63e200a1,5179ba07-b924-4d3c-8b7d-af6c7313d1dd,2025-08-01T06:46:48.336160,2025-08-01T08:38:45.336160,6717,iPad,Windows 11,1.0.1,219.211.47.225,NA,2025-08-01T06:46:48.336160
d5540576-3a26-4638-a3cb-d10fc495be79,c227449b-889d-433e-b7ab-0fc661d21492,0ce3613d-148d-4f36-be27-1eb69850d216,2025-08-01T05:49:48.336160,2025-08-01T05:58:41.336160,533,iPad,Android 13,1.2.0,181.229.254.74,LU,2025-08-01T05:49:48.336160
1a46dfb6-b609-4fc1-a759-857ed9afadeb,5324fe44-d629-41fc-ac2e-d3968de78470,fce9b995-7bdd-457d-9911-91e12e5c2087,2025-07-12T11:21:48.336160,2025-07-12T11:57:00.336160,2112,iPhone,Android 12,1.2.0,89.96.25.55,UY,2025-07-12T11:21:48.336160
b5227985-4d6d-45e3-b1ab-8f053286fe9a,e3980da9-6dac-4082-9cf8-74587cfabd1c,d2641551-3593-4241-953e-d3c25f18daad,2025-07-23T22:55:48.336160,2025-07-24T01:15:55.336160,8407,iPad,Android 12,1.0.1,112.219.243.142,MD,2025-07-23T22:55:48.336160
fbf84be8-0760-462a-aabf-7457c42e58d9,92e908bd-c63e-4367-a8cb-3f4b24eaf99b,6c240ab8-d940-480c-a77b-0ea60b123502,2025-07-26T11:13:48.336160,2025-07-26T11:59:34.336160,2746,Android,Android 13,1.0.0,106.252.225.10,EC,2025-07-26T11:13:48.336160
7ba1325b-9c57-453e-8774-4db353f4d765,f2e6d141-6014-420b-8f7d-996106822100,595391ce-606c-4f09-8791-a5f629981497,2025-08-05T08:03:48.336160,2025-08-05T08:26:54.336160,1386,Android,iOS 16.5,1.0.1,60.236.92.121,QA,2025-08-05T08:03:48.336160
48a1de82-d486-404a-b908-24d93b44793b,73e956ca-aae4-4e90-af15-24f9b16b0950,0142dda9-3206-40a1-bec5-f466675e2395,2025-07-21T07:14:48.336160,2025-07-21T08:33:04.336160,4696,iPhone,Android 13,1.0.0,40.152.248.91,VA,2025-07-21T07:14:48.336160
1799baa5-dc21-4f6a-9417-94eaf4423a9c,945ee206-9f2a-4f3c-951d-ac63cb53519b,3663607a-4fe2-4d43-ad55-0dd1c6236262,2025-07-31T04:21:48.336160,2025-07-31T04:31:08.336160,560,iPhone,Android 12,1.2.0,38.162.78.15,EE,2025-07-31T04:21:48.336160
74794936-46bd-41b4-9d1d-1e86b11b01e9,bc46b7c3-474c-4bc9-aa92-4a57e51ca7b2,b9fd9d19-801c-4ea3-b593-ae0e54abf4f7,2025-07-11T01:32:48.336160,2025-07-11T03:22:11.336160,6563,PC,Windows 11,1.0.0,134.101.0.164,MR,2025-07-11T01:32:48.336160
639b3e9a-f186-49c0-a7d4-353cd66b1d39,5a281ea7-fc3a-4575-942b-d61218d51963,5a6fc869-7b01-4b10-9985-db4c44cc714b,2025-08-06T18:23:48.336160,2025-08-06T20:43:40.336160,8392,iPad,Windows 11,1.1.0,14.54.64.78,AF,2025-08-06T18:23:48.336160
b7c9b273-1688-4e67-9d06-a0aa75f73f0f,71da7d43-43fe-4b28-b43d-bbc3038e3856,bc92afa1-9871-4574-9cea-8931950e6855,2025-07-12T14:04:48.336160,2025-07-12T14:21:54.336160,1026,iPhone,iOS 16.5,1.0.0,89.89.99.240,LC,2025-07-12T14:04:48.336160
8669dae8-00da-47d8-a47f-bc1834f6ffca,af1b08a1-3e19-495b-bd9b-d8c0fc7c1159,3aa7acc0-5697-44ac-9f45-5dcf429396ec,2025-08-03T09:18:48.336160,2025-08-03T11:14:16.336160,6928,iPad,Android 12,1.1.1,199.65.117.214,BR,2025-08-03T09:18:48.336160
fb26d1e1-7b8e-4051-8021-0bc6561c523f,b9e93a9e-73d8-4d84-88d6-8423a0c80f36,efcdfe9d-9a00-4f2c-a179-ff95846869f7,2025-07-11T13:43:48.336160,2025-07-11T14:09:27.336160,1539,iPhone,iOS 16.5,1.2.0,150.239.115.109,AL,2025-07-11T13:43:48.336160
f64c9fe1-551c-4c62-af17-7c97a845e800,29f95e06-a998-4939-ae39-76610b96311e,ccdebb6c-b4ed-4ab6-a762-325f918c129a,2025-07-28T23:01:48.336160,2025-07-29T02:00:17.336160,10709,PC,Windows 11,1.0.0,29.18.212.175,DM,2025-07-28T23:01:48.336160
1c89b6d6-89c4-4af5-8869-b23b0b54bf63,c39a65b0-0194-43da-96ba-799531036c28,e95708b7-b144-41d0-b34c-8436e50433fb,2025-07-13T10:53:48.336160,2025-07-13T11:51:07.336160,3439,iPhone,Android 13,1.2.0,71.25.28.178,BF,2025-07-13T10:53:48.336160
750b4740-ff2e-4cad-b3ab-cf8728267f47,49494528-bb45-44c7-8593-21a5de2c19ca,c7be92f9-faee-4c25-a54c-eec537bf4a94,2025-07-19T11:59:48.336160,2025-07-19T12:06:55.336160,427,iPhone,Android 13,1.1.0,11.169.50.31,LV,2025-07-19T11:59:48.336160
c8c5cf28-c4a1-4ebf-88ae-bf4b58fa2c15,05c1d3a4-850d-4223-80aa-64f8bcd40197,d182f407-6041-4114-b995-5c44535c1358,2025-07-27T07:11:48.336160,2025-07-27T08:13:27.336160,3699,Android,Windows 11,1.1.0,28.89.10.225,PL,2025-07-27T07:11:48.336160
6c852201-3ae7-495f-bd4a-4950fd3f4ab8,3145faff-210c-43e1-a78d-1fee0bb069f7,18089efc-dc2e-4bb8-a451-39eb17ed51fc,2025-07-10T15:35:48.336160,2025-07-10T16:31:17.336160,3329,Android,Android 12,1.1.1,193.86.109.109,IN,2025-07-10T15:35:48.336160
127200cd-2d32-4005-91b5-2fd07074c27e,1d78cae6-e8f8-4ca9-8bd9-56f2bce946ae,a86e477e-8b04-4a95-8de7-e0db466b0cf1,2025-07-27T02:57:48.336160,2025-07-27T03:35:46.336160,2278,iPhone,Android 12,1.0.0,39.229.225.216,SC,2025-07-27T02:57:48.336160
d9179abc-3538-429f-b807-55de20a60f4f,c60b3a95-a53d-4215-bf00-2a32b39f59ed,5cfe7d7b-1c46-4c56-bc3b-90c03ac51e59,2025-07-28T19:06:48.336160,2025-07-28T19:21:23.336160,875,iPhone,Android 13,1.1.0,219.149.190.53,BE,2025-07-28T19:06:48.336160
f696df4d-4ce8-4cdf-b266-1cc75571b225,932eb8d2-5d96-42f3-a7cf-35eb2f5e87e2,19603916-f5a4-41fb-8052-75ac6b6e82c5,2025-07-10T13:35:48.336160,2025-07-10T13:44:21.336160,513,Android,Windows 11,1.0.0,155.120.159.136,KP,2025-07-10T13:35:48.336160
d756afba-4db2-4f17-9d25-ceae0df1f428,5456841b-e7df-40ac-8d16-a3c80c64754f,6bf2e91a-2094-47dc-a4ae-8f1669c2660c,2025-07-25T20:27:48.336160,2025-07-25T20:33:16.336160,328,PC,Windows 11,1.0.0,61.230.255.185,SZ,2025-07-25T20:27:48.336160
6ecad667-7827-445d-a47c-ed0c3ef936f0,b5075155-f185-4d3e-8bbc-819cd9d1c421,578faf1b-0981-4c0e-8f61-f00935d6f119,2025-07-12T01:43:48.336160,2025-07-12T02:39:21.336160,3333,Android,iOS 17.0,1.0.1,210.116.91.128,CU,2025-07-12T01:43:48.336160
a37af99a-820b-4cce-8d2b-5f2588035d04,38b2d666-ac94-45a0-8b43-cb967dc7016d,105ddb90-32bd-40f4-8bbf-93deb06d5e64,2025-08-08T06:46:48.336160,2025-08-08T08:57:59.336160,7871,iPhone,Windows 11,1.1.0,111.40.192.180,SO,2025-08-08T06:46:48.336160
d6876052-a294-48c9-b812-3919a11ce50d,11dd66ed-c2b3-405e-a1a6-b8020908f3d0,c76b6c68-a231-4611-a42c-0c45b4cfaf27,2025-07-25T05:20:48.336160,2025-07-25T05:29:04.336160,496,iPhone,Android 12,1.0.0,133.110.117.26,OM,2025-07-25T05:20:48.336160
e1e70941-9ca7-44d2-939a-e2f12de112c2,acb03cb8-16d5-4952-81a0-e1f5578c6224,780d09b1-e061-4e14-8a9a-60f28d170bf9,2025-08-07T09:38:48.336160,2025-08-07T11:11:36.336160,5568,Android,Android 13,1.0.0,183.197.206.64,KH,2025-08-07T09:38:48.336160
054efb10-f6be-4647-8f8e-57e0a1f03dac,dd786806-3acb-417a-8a0b-0b10bab4bfe5,abf942fc-0662-4b5c-90dc-67c1ed125fe6,2025-07-15T03:30:48.336160,2025-07-15T04:24:59.336160,3251,Android,iOS 17.0,1.1.1,16.251.137.65,TH,2025-07-15T03:30:48.336160
e458dc39-9204-40ea-aaa4-3ad8b082299c,415d0c04-39a0-44ad-9d4a-ca43e9cae126,38dc5520-0d29-46a4-8a55-45447be21a73,2025-08-03T21:45:48.336160,2025-08-03T23:48:52.336160,7384,PC,Android 12,1.2.0,132.168.92.130,MH,2025-08-03T21:45:48.336160
be973984-5534-4235-9bda-e28c820750d5,725d741e-8857-41d3-834e-4046b6b8004c,b0e362e2-cbb4-41c9-ad24-920c15d119a7,2025-07-13T07:59:48.336160,2025-07-13T08:43:45.336160,2637,PC,Android 12,1.0.0,131.227.202.76,UZ,2025-07-13T07:59:48.336160
8081fc7b-4d01-40c4-ad04-da547b309283,c3ff705d-8117-4d83-b609-4fd3cd9a667d,fe12f31a-c4a6-4986-acc0-043e37896627,2025-08-08T23:03:48.336160,2025-08-08T23:58:07.336160,3259,iPhone,Android 13,1.0.0,203.69.86.130,LS,2025-08-08T23:03:48.336160
41752e2e-55bb-4bdb-b4e4-fcb877a0bfea,ef60c688-e7c2-4ad4-aa56-8f1a8234c720,cc608daf-7325-4baf-a89d-8a9bda4c6613,2025-08-04T12:26:48.336160,2025-08-04T13:30:14.336160,3806,PC,iOS 16.5,1.0.0,78.176.219.1,WS,2025-08-04T12:26:48.336160
f75f6168-28d2-4640-a140-3842a4c755cc,1027aaf3-8cb0-4f6d-a047-a8f61a4b68a9,e65b0e5b-b888-4741-acc0-ee3548524f69,2025-07-09T13:49:48.336160,2025-07-09T16:47:33.336160,10665,iPhone,Android 12,1.1.1,121.213.227.51,GT,2025-07-09T13:49:48.336160
1d08f496-f02a-48b7-9b30-babc85c5449f,cd85c792-6bf1-4208-88cd-6dd6eb087011,5dc33e18-5338-474c-a305-d41c7c21e786,2025-08-08T05:46:48.336160,2025-08-08T07:21:16.336160,5668,iPad,Windows 11,1.2.0,70.165.67.207,VC,2025-08-08T05:46:48.336160
0d858ff8-b99b-4ae3-9f14-e8730ec299a0,25f3d2f5-bf77-40a0-8b37-1197077cb955,88f63de9-8889-4136-89ab-3460080ed4c9,2025-07-19T22:54:48.336160,2025-07-20T01:15:06.336160,8418,iPhone,Android 12,1.1.0,25.43.223.200,NO,2025-07-19T22:54:48.336160
330d2d40-1927-4fae-9edc-adc60278ba29,ba9aa09c-1d5a-42a5-84fb-bbf9b9bb16b9,c8402355-e321-4376-aede-53993dc2114e,2025-07-24T01:31:48.336160,2025-07-24T03:01:59.336160,5411,iPad,Android 12,1.0.0,197.29.139.240,IE,2025-07-24T01:31:48.336160
73e26908-5d25-44f2-922b-84f9b729276b,6d61ac74-5851-405c-8d7a-e63452f71934,b099c46a-8952-4f4e-8d06-f1feb777dc82,2025-07-24T14:12:48.336160,2025-07-24T15:21:52.336160,4144,iPhone,iOS 16.5,1.2.0,123.107.131.204,SN,2025-07-24T14:12:48.336160
